GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
1116138,2050,3937151.4,56148.75,.
1116139,2050,4023814.6,52447.0,.
1116141,2050,3937151.4,56148.75,.
1116142,2050,4023814.6,52447.0,.
1116144,2050,3937151.4,56148.75,.
1116145,2050,4023814.6,52447.0,.
1116147,2050,3937151.4,56148.75,.
1116148,2050,4023814.6,52447.0,.
1116150,2050,3937151.4,56148.75,.
1116151,2050,4023814.6,52447.0,.
1116152,2050,702650.5876199999,8229.0,.
1116153,2050,3937151.4,56148.75,.
1116154,2050,4023814.6,52447.0,.
1116159,2050,3937151.4,56148.75,.
1116160,2050,4023814.6,52447.0,.
1116162,2050,3937151.4,56148.75,.
1116163,2050,4023814.6,52447.0,.
1116165,2050,3937151.4,56148.75,.
1116166,2050,4023814.6,52447.0,.
1116171,2050,3937151.4,56148.75,.
1116172,2050,4023814.6,52447.0,.
1116192,2050,3937151.4,56148.75,.
1116193,2050,4023814.6,52447.0,.
1116207,2050,3937151.4,56148.75,.
1116208,2050,4023814.6,52447.0,.
1116242,2050,702650.5876199999,8229.0,.
1116243,2050,3937151.4,56148.75,.
1116244,2050,4023814.6,52447.0,.
1116287,2050,702650.5876199999,8229.0,.
1116288,2050,3937151.4,56148.75,.
1116289,2050,4023814.6,52447.0,.
1116303,2050,3937151.4,56148.75,.
1116304,2050,4023814.6,52447.0,.
1116333,2050,3937151.4,56148.75,.
1116334,2050,4023814.6,52447.0,.
1116399,2050,3937151.4,56148.75,.
1116402,2050,3937151.4,56148.75,.
1116403,2050,4023814.6,52447.0,.
1116417,2050,3937151.4,56148.75,.
1116418,2050,4023814.6,52447.0,.
1116462,2050,3937151.4,56148.75,.
1116463,2050,4023814.6,52447.0,.
1116471,2050,3937151.4,56148.75,.
1116472,2050,4023814.6,52447.0,.
1116480,2050,3937151.4,56148.75,.
1116481,2050,4023814.6,52447.0,.
1116494,2050,702650.5876199999,8229.0,.
1116496,2050,4023814.6,52447.0,.
1116516,2050,3937151.4,56148.75,.
1116517,2050,4023814.6,52447.0,.
1116519,2050,3937151.4,56148.75,.
1116520,2050,4023814.6,52447.0,.
1116522,2050,3937151.4,56148.75,.
1116523,2050,4023814.6,52447.0,.
1116525,2050,3937151.4,56148.75,.
1116526,2050,4023814.6,52447.0,.
1116531,2050,3937151.4,56148.75,.
1116532,2050,4023814.6,52447.0,.
1116537,2050,3937151.4,56148.75,.
1116538,2050,4023814.6,52447.0,.
1116539,2050,702650.5876199999,8229.0,.
1116540,2050,3937151.4,56148.75,.
1116541,2050,4023814.6,52447.0,.
1116542,2050,702650.5876199999,8229.0,.
1116543,2050,3937151.4,56148.75,.
1116544,2050,4023814.6,52447.0,.
1116546,2050,3937151.4,56148.75,.
1116547,2050,4023814.6,52447.0,.
1116549,2050,3937151.4,56148.75,.
1116550,2050,4023814.6,52447.0,.
1116555,2050,3937151.4,56148.75,.
1116556,2050,4023814.6,52447.0,.
1116558,2050,3937151.4,56148.75,.
1116559,2050,4023814.6,52447.0,.
1116561,2050,3937151.4,56148.75,.
1116562,2050,4023814.6,52447.0,.
1116564,2050,3937151.4,56148.75,.
1116565,2050,4023814.6,52447.0,.
1116567,2050,3937151.4,56148.75,.
1116568,2050,4023814.6,52447.0,.
1116569,2050,702650.5876199999,8229.0,.
1116570,2050,3937151.4,56148.75,.
1116571,2050,4023814.6,52447.0,.
1116576,2050,3937151.4,56148.75,.
1116577,2050,4023814.6,52447.0,.
1116579,2050,3937151.4,56148.75,.
1116580,2050,4023814.6,52447.0,.
1116588,2050,3937151.4,56148.75,.
1116589,2050,4023814.6,52447.0,.
1116591,2050,3937151.4,56148.75,.
1116592,2050,4023814.6,52447.0,.
1116594,2050,3937151.4,56148.75,.
1116595,2050,4023814.6,52447.0,.
1116597,2050,3937151.4,56148.75,.
1116598,2050,4023814.6,52447.0,.
1116600,2050,3937151.4,56148.75,.
1116601,2050,4023814.6,52447.0,.
1116603,2050,3937151.4,56148.75,.
1116604,2050,4023814.6,52447.0,.
1116609,2050,3937151.4,56148.75,.
1116610,2050,4023814.6,52447.0,.
1116612,2050,3937151.4,56148.75,.
1116613,2050,4023814.6,52447.0,.
1116615,2050,3937151.4,56148.75,.
1116616,2050,4023814.6,52447.0,.
1116624,2050,3937151.4,56148.75,.
1116625,2050,4023814.6,52447.0,.
1116626,2050,702650.5876199999,8229.0,.
1116627,2050,3937151.4,56148.75,.
1116628,2050,4023814.6,52447.0,.
1116633,2050,3937151.4,56148.75,.
1116634,2050,4023814.6,52447.0,.
1116714,2050,3937151.4,56148.75,.
1116715,2050,4023814.6,52447.0,.
1116748,2050,4023814.6,52447.0,.
1116768,2050,3937151.4,56148.75,.
1116769,2050,4023814.6,52447.0,.
1116774,2050,3937151.4,56148.75,.
1116775,2050,4023814.6,52447.0,.
1116849,2050,3937151.4,56148.75,.
1116858,2050,3937151.4,56148.75,.
1116859,2050,4023814.6,52447.0,.
1116861,2050,3937151.4,56148.75,.
1116862,2050,4023814.6,52447.0,.
1116873,2050,3937151.4,56148.75,.
1116874,2050,4023814.6,52447.0,.
1116882,2050,3937151.4,56148.75,.
1116883,2050,4023814.6,52447.0,.
1116909,2050,3937151.4,56148.75,.
1116910,2050,4023814.6,52447.0,.
1116933,2050,3937151.4,56148.75,.
1116934,2050,4023814.6,52447.0,.
1116947,2050,702650.5876199999,8229.0,.
1116950,2050,702650.5876199999,8229.0,.
1116960,2050,3937151.4,56148.75,.
1116961,2050,4023814.6,52447.0,.
1116963,2050,3937151.4,56148.75,.
1116964,2050,4023814.6,52447.0,.
1116966,2050,3937151.4,56148.75,.
1116967,2050,4023814.6,52447.0,.
1116969,2050,3937151.4,56148.75,.
1116970,2050,4023814.6,52447.0,.
1116980,2050,702650.5876199999,8229.0,.
1116981,2050,3937151.4,56148.75,.
1116982,2050,4023814.6,52447.0,.
1116984,2050,3937151.4,56148.75,.
1116985,2050,4023814.6,52447.0,.
1116986,2050,702650.5876199999,8229.0,.
1116987,2050,3937151.4,56148.75,.
1116988,2050,4023814.6,52447.0,.
1116989,2050,702650.5876199999,8229.0,.
1116990,2050,3937151.4,56148.75,.
1116991,2050,4023814.6,52447.0,.
1116993,2050,3937151.4,56148.75,.
1116994,2050,4023814.6,52447.0,.
1116995,2050,702650.5876199999,8229.0,.
1116999,2050,3937151.4,56148.75,.
1117000,2050,4023814.6,52447.0,.
1117002,2050,3937151.4,56148.75,.
1117003,2050,4023814.6,52447.0,.
1117008,2050,3937151.4,56148.75,.
1117009,2050,4023814.6,52447.0,.
1117011,2050,3937151.4,56148.75,.
1117012,2050,4023814.6,52447.0,.
1117014,2050,3937151.4,56148.75,.
1117015,2050,4023814.6,52447.0,.
1117017,2050,3937151.4,56148.75,.
1117018,2050,4023814.6,52447.0,.
1117020,2050,3937151.4,56148.75,.
1117021,2050,4023814.6,52447.0,.
1117023,2050,3937151.4,56148.75,.
1117024,2050,4023814.6,52447.0,.
1117029,2050,3937151.4,56148.75,.
1117030,2050,4023814.6,52447.0,.
1117032,2050,3937151.4,56148.75,.
1117033,2050,4023814.6,52447.0,.
1117128,2050,3937151.4,56148.75,.
1117129,2050,4023814.6,52447.0,.
1117131,2050,3937151.4,56148.75,.
1117132,2050,4023814.6,52447.0,.
1117152,2050,3937151.4,56148.75,.
1117153,2050,4023814.6,52447.0,.
1117164,2050,3937151.4,56148.75,.
1117165,2050,4023814.6,52447.0,.
1117227,2050,3937151.4,56148.75,.
1117228,2050,4023814.6,52447.0,.
1117236,2050,3937151.4,56148.75,.
1117237,2050,4023814.6,52447.0,.
1117239,2050,3937151.4,56148.75,.
1117240,2050,4023814.6,52447.0,.
1117293,2050,3937151.4,56148.75,.
1117294,2050,4023814.6,52447.0,.
1117302,2050,3937151.4,56148.75,.
1117303,2050,4023814.6,52447.0,.
1117305,2050,3937151.4,56148.75,.
1117320,2050,3937151.4,56148.75,.
1117321,2050,4023814.6,52447.0,.
1117326,2050,3937151.4,56148.75,.
1117327,2050,4023814.6,52447.0,.
1117374,2050,3937151.4,56148.75,.
1117375,2050,4023814.6,52447.0,.
1117380,2050,3937151.4,56148.75,.
1117381,2050,4023814.6,52447.0,.
1117386,2050,3937151.4,56148.75,.
1117387,2050,4023814.6,52447.0,.
1117398,2050,3937151.4,56148.75,.
1117399,2050,4023814.6,52447.0,.
1117401,2050,3937151.4,56148.75,.
1117402,2050,4023814.6,52447.0,.
1117404,2050,3937151.4,56148.75,.
1117413,2050,3937151.4,56148.75,.
1117414,2050,4023814.6,52447.0,.
1117419,2050,3937151.4,56148.75,.
1117420,2050,4023814.6,52447.0,.
1117422,2050,3937151.4,56148.75,.
1117423,2050,4023814.6,52447.0,.
1117424,2050,702650.5876199999,8229.0,.
1117427,2050,702650.5876199999,8229.0,.
1117431,2050,3937151.4,56148.75,.
1117432,2050,4023814.6,52447.0,.
1117434,2050,3937151.4,56148.75,.
1117446,2050,3937151.4,56148.75,.
1117447,2050,4023814.6,52447.0,.
1117449,2050,3937151.4,56148.75,.
1117450,2050,4023814.6,52447.0,.
1117455,2050,3937151.4,56148.75,.
1117456,2050,4023814.6,52447.0,.
1117457,2050,702650.5876199999,8229.0,.
1117460,2050,702650.5876199999,8229.0,.
1117461,2050,3937151.4,56148.75,.
1117462,2050,4023814.6,52447.0,.
1117463,2050,702650.5876199999,8229.0,.
1117464,2050,3937151.4,56148.75,.
1117465,2050,4023814.6,52447.0,.
1117470,2050,3937151.4,56148.75,.
1117471,2050,4023814.6,52447.0,.
1117472,2050,702650.5876199999,8229.0,.
1117473,2050,3937151.4,56148.75,.
1117474,2050,4023814.6,52447.0,.
1117482,2050,3937151.4,56148.75,.
1117483,2050,4023814.6,52447.0,.
1117484,2050,702650.5876199999,8229.0,.
1117485,2050,3937151.4,56148.75,.
1117486,2050,4023814.6,52447.0,.
1117488,2050,3937151.4,56148.75,.
1117489,2050,4023814.6,52447.0,.
1117491,2050,3937151.4,56148.75,.
1117492,2050,4023814.6,52447.0,.
1117494,2050,3937151.4,56148.75,.
1117495,2050,4023814.6,52447.0,.
1117497,2050,3937151.4,56148.75,.
1117498,2050,4023814.6,52447.0,.
1117500,2050,3937151.4,56148.75,.
1117501,2050,4023814.6,52447.0,.
1117503,2050,3937151.4,56148.75,.
1117504,2050,4023814.6,52447.0,.
1117509,2050,3937151.4,56148.75,.
1117510,2050,4023814.6,52447.0,.
1117512,2050,3937151.4,56148.75,.
1117513,2050,4023814.6,52447.0,.
1117515,2050,3937151.4,56148.75,.
1117516,2050,4023814.6,52447.0,.
1117518,2050,3937151.4,56148.75,.
1117519,2050,4023814.6,52447.0,.
1117521,2050,3937151.4,56148.75,.
1117522,2050,4023814.6,52447.0,.
1117524,2050,3937151.4,56148.75,.
1117525,2050,4023814.6,52447.0,.
1117527,2050,3937151.4,56148.75,.
1117528,2050,4023814.6,52447.0,.
1117530,2050,3937151.4,56148.75,.
1117531,2050,4023814.6,52447.0,.
1117659,2050,3937151.4,56148.75,.
1117660,2050,4023814.6,52447.0,.
1117661,2050,702650.5876199999,8229.0,.
1117662,2050,3937151.4,56148.75,.
1117663,2050,4023814.6,52447.0,.
1117671,2050,3937151.4,56148.75,.
1117672,2050,4023814.6,52447.0,.
1117707,2050,3937151.4,56148.75,.
1117726,2050,4023814.6,52447.0,.
1117743,2050,3937151.4,56148.75,.
1117764,2050,3937151.4,56148.75,.
1117765,2050,4023814.6,52447.0,.
1117779,2050,3937151.4,56148.75,.
1117780,2050,4023814.6,52447.0,.
1117785,2050,3937151.4,56148.75,.
1117786,2050,4023814.6,52447.0,.
1117791,2050,3937151.4,56148.75,.
1117794,2050,3937151.4,56148.75,.
1117821,2050,3937151.4,56148.75,.
1117822,2050,4023814.6,52447.0,.
1117833,2050,3937151.4,56148.75,.
1117834,2050,4023814.6,52447.0,.
1117835,2050,702650.5876199999,8229.0,.
1117845,2050,3937151.4,56148.75,.
1117846,2050,4023814.6,52447.0,.
1117850,2050,702650.5876199999,8229.0,.
1117851,2050,3937151.4,56148.75,.
1117852,2050,4023814.6,52447.0,.
1117853,2050,702650.5876199999,8229.0,.
1117860,2050,3937151.4,56148.75,.
1117861,2050,4023814.6,52447.0,.
1117866,2050,3937151.4,56148.75,.
1117867,2050,4023814.6,52447.0,.
1117869,2050,3937151.4,56148.75,.
1117870,2050,4023814.6,52447.0,.
1117872,2050,3937151.4,56148.75,.
1117873,2050,4023814.6,52447.0,.
1117874,2050,702650.5876199999,8229.0,.
1117875,2050,3937151.4,56148.75,.
1117876,2050,4023814.6,52447.0,.
1117878,2050,3937151.4,56148.75,.
1117879,2050,4023814.6,52447.0,.
1117881,2050,3937151.4,56148.75,.
1117882,2050,4023814.6,52447.0,.
1117884,2050,3937151.4,56148.75,.
1117885,2050,4023814.6,52447.0,.
1117887,2050,3937151.4,56148.75,.
1117888,2050,4023814.6,52447.0,.
1117890,2050,3937151.4,56148.75,.
1117891,2050,4023814.6,52447.0,.
1117898,2050,702650.5876199999,8229.0,.
1117899,2050,3937151.4,56148.75,.
1117900,2050,4023814.6,52447.0,.
1117902,2050,3937151.4,56148.75,.
1117903,2050,4023814.6,52447.0,.
1117905,2050,3937151.4,56148.75,.
1117906,2050,4023814.6,52447.0,.
1117907,2050,702650.5876199999,8229.0,.
1117908,2050,3937151.4,56148.75,.
1117909,2050,4023814.6,52447.0,.
1117911,2050,3937151.4,56148.75,.
1117912,2050,4023814.6,52447.0,.
1117914,2050,3937151.4,56148.75,.
1117915,2050,4023814.6,52447.0,.
1117917,2050,3937151.4,56148.75,.
1117918,2050,4023814.6,52447.0,.
1117920,2050,3937151.4,56148.75,.
1117921,2050,4023814.6,52447.0,.
1117923,2050,3937151.4,56148.75,.
1117924,2050,4023814.6,52447.0,.
1117932,2050,3937151.4,56148.75,.
1117933,2050,4023814.6,52447.0,.
1117935,2050,3937151.4,56148.75,.
1117936,2050,4023814.6,52447.0,.
1117998,2050,3937151.4,56148.75,.
1117999,2050,4023814.6,52447.0,.
1118031,2050,3937151.4,56148.75,.
1118032,2050,4023814.6,52447.0,.
1118091,2050,3937151.4,56148.75,.
1118092,2050,4023814.6,52447.0,.
1118130,2050,3937151.4,56148.75,.
1118131,2050,4023814.6,52447.0,.
1118134,2050,4023814.6,52447.0,.
1118172,2050,3937151.4,56148.75,.
1118173,2050,4023814.6,52447.0,.
1118175,2050,3937151.4,56148.75,.
1118183,2050,702650.5876199999,8229.0,.
1118193,2050,3937151.4,56148.75,.
1118194,2050,4023814.6,52447.0,.
1118211,2050,3937151.4,56148.75,.
1118212,2050,4023814.6,52447.0,.
1118220,2050,3937151.4,56148.75,.
1118221,2050,4023814.6,52447.0,.
1118229,2050,3937151.4,56148.75,.
1118230,2050,4023814.6,52447.0,.
1118262,2050,3937151.4,56148.75,.
1118263,2050,4023814.6,52447.0,.
1118285,2050,702650.5876199999,8229.0,.
1118287,2050,4023814.6,52447.0,.
1118289,2050,3937151.4,56148.75,.
1118290,2050,4023814.6,52447.0,.
1118298,2050,3937151.4,56148.75,.
1118299,2050,4023814.6,52447.0,.
1118304,2050,3937151.4,56148.75,.
1118305,2050,4023814.6,52447.0,.
1118307,2050,3937151.4,56148.75,.
1118308,2050,4023814.6,52447.0,.
1118316,2050,3937151.4,56148.75,.
1118317,2050,4023814.6,52447.0,.
1118318,2050,702650.5876199999,8229.0,.
1118322,2050,3937151.4,56148.75,.
1118323,2050,4023814.6,52447.0,.
1118325,2050,3937151.4,56148.75,.
1118326,2050,4023814.6,52447.0,.
1118330,2050,702650.5876199999,8229.0,.
1118340,2050,3937151.4,56148.75,.
1118341,2050,4023814.6,52447.0,.
1118343,2050,3937151.4,56148.75,.
1118344,2050,4023814.6,52447.0,.
1118345,2050,702650.5876199999,8229.0,.
1118346,2050,3937151.4,56148.75,.
1118347,2050,4023814.6,52447.0,.
1118349,2050,3937151.4,56148.75,.
1118350,2050,4023814.6,52447.0,.
1118352,2050,3937151.4,56148.75,.
1118353,2050,4023814.6,52447.0,.
1118355,2050,3937151.4,56148.75,.
1118356,2050,4023814.6,52447.0,.
1118369,2050,702650.5876199999,8229.0,.
1118397,2050,3937151.4,56148.75,.
1118398,2050,4023814.6,52447.0,.
1118418,2050,3937151.4,56148.75,.
1118419,2050,4023814.6,52447.0,.
1118442,2050,3937151.4,56148.75,.
1118443,2050,4023814.6,52447.0,.
1118565,2050,3937151.4,56148.75,.
1118566,2050,4023814.6,52447.0,.
1118592,2050,3937151.4,56148.75,.
1118593,2050,4023814.6,52447.0,.
1118619,2050,3937151.4,56148.75,.
1118620,2050,4023814.6,52447.0,.
1118622,2050,3937151.4,56148.75,.
1118623,2050,4023814.6,52447.0,.
1118634,2050,3937151.4,56148.75,.
1118635,2050,4023814.6,52447.0,.
1118643,2050,3937151.4,56148.75,.
1118644,2050,4023814.6,52447.0,.
1118649,2050,3937151.4,56148.75,.
1118650,2050,4023814.6,52447.0,.
1118655,2050,3937151.4,56148.75,.
1118656,2050,4023814.6,52447.0,.
1118661,2050,3937151.4,56148.75,.
1118662,2050,4023814.6,52447.0,.
1118664,2050,3937151.4,56148.75,.
1118665,2050,4023814.6,52447.0,.
1118667,2050,3937151.4,56148.75,.
1118668,2050,4023814.6,52447.0,.
1118670,2050,3937151.4,56148.75,.
1118671,2050,4023814.6,52447.0,.
1118673,2050,3937151.4,56148.75,.
1118674,2050,4023814.6,52447.0,.
1118676,2050,3937151.4,56148.75,.
1118677,2050,4023814.6,52447.0,.
1118679,2050,3937151.4,56148.75,.
1118680,2050,4023814.6,52447.0,.
1118682,2050,3937151.4,56148.75,.
1118683,2050,4023814.6,52447.0,.
1118691,2050,3937151.4,56148.75,.
1118692,2050,4023814.6,52447.0,.
1118694,2050,3937151.4,56148.75,.
1118695,2050,4023814.6,52447.0,.
1118697,2050,3937151.4,56148.75,.
1118698,2050,4023814.6,52447.0,.
1118700,2050,3937151.4,56148.75,.
1118701,2050,4023814.6,52447.0,.
1118703,2050,3937151.4,56148.75,.
1118704,2050,4023814.6,52447.0,.
1118706,2050,3937151.4,56148.75,.
1118707,2050,4023814.6,52447.0,.
1118709,2050,3937151.4,56148.75,.
1118710,2050,4023814.6,52447.0,.
1118715,2050,3937151.4,56148.75,.
1118716,2050,4023814.6,52447.0,.
1118718,2050,3937151.4,56148.75,.
1118719,2050,4023814.6,52447.0,.
1118721,2050,3937151.4,56148.75,.
1118722,2050,4023814.6,52447.0,.
1118724,2050,3937151.4,56148.75,.
1118725,2050,4023814.6,52447.0,.
1118727,2050,3937151.4,56148.75,.
1118728,2050,4023814.6,52447.0,.
1118730,2050,3937151.4,56148.75,.
1118731,2050,4023814.6,52447.0,.
1118736,2050,3937151.4,56148.75,.
1118737,2050,4023814.6,52447.0,.
1118739,2050,3937151.4,56148.75,.
1118740,2050,4023814.6,52447.0,.
1118742,2050,3937151.4,56148.75,.
1118743,2050,4023814.6,52447.0,.
1118748,2050,3937151.4,56148.75,.
1118749,2050,4023814.6,52447.0,.
1118751,2050,3937151.4,56148.75,.
1118752,2050,4023814.6,52447.0,.
1118754,2050,3937151.4,56148.75,.
1118755,2050,4023814.6,52447.0,.
1118757,2050,3937151.4,56148.75,.
1118758,2050,4023814.6,52447.0,.
1118760,2050,3937151.4,56148.75,.
1118761,2050,4023814.6,52447.0,.
1118763,2050,3937151.4,56148.75,.
1118764,2050,4023814.6,52447.0,.
1118766,2050,3937151.4,56148.75,.
1118767,2050,4023814.6,52447.0,.
1118769,2050,3937151.4,56148.75,.
1118770,2050,4023814.6,52447.0,.
1118772,2050,3937151.4,56148.75,.
1118773,2050,4023814.6,52447.0,.
1118775,2050,3937151.4,56148.75,.
1118776,2050,4023814.6,52447.0,.
1118778,2050,3937151.4,56148.75,.
1118779,2050,4023814.6,52447.0,.
1118781,2050,3937151.4,56148.75,.
1118782,2050,4023814.6,52447.0,.
1118784,2050,3937151.4,56148.75,.
1118785,2050,4023814.6,52447.0,.
1118790,2050,3937151.4,56148.75,.
1118791,2050,4023814.6,52447.0,.
1118796,2050,3937151.4,56148.75,.
1118797,2050,4023814.6,52447.0,.
1118799,2050,3937151.4,56148.75,.
1118800,2050,4023814.6,52447.0,.
1118805,2050,3937151.4,56148.75,.
1118806,2050,4023814.6,52447.0,.
1118808,2050,3937151.4,56148.75,.
1118809,2050,4023814.6,52447.0,.
1118811,2050,3937151.4,56148.75,.
1118812,2050,4023814.6,52447.0,.
1118814,2050,3937151.4,56148.75,.
1118815,2050,4023814.6,52447.0,.
1118817,2050,3937151.4,56148.75,.
1118818,2050,4023814.6,52447.0,.
1118820,2050,3937151.4,56148.75,.
1118821,2050,4023814.6,52447.0,.
1118823,2050,3937151.4,56148.75,.
1118824,2050,4023814.6,52447.0,.
1118826,2050,3937151.4,56148.75,.
1118827,2050,4023814.6,52447.0,.
1118829,2050,3937151.4,56148.75,.
1118830,2050,4023814.6,52447.0,.
1118832,2050,3937151.4,56148.75,.
1118833,2050,4023814.6,52447.0,.
1118835,2050,3937151.4,56148.75,.
1118836,2050,4023814.6,52447.0,.
1118838,2050,3937151.4,56148.75,.
1118839,2050,4023814.6,52447.0,.
1118841,2050,3937151.4,56148.75,.
1118842,2050,4023814.6,52447.0,.
1118844,2050,3937151.4,56148.75,.
1118845,2050,4023814.6,52447.0,.
1118847,2050,3937151.4,56148.75,.
1118848,2050,4023814.6,52447.0,.
1118850,2050,3937151.4,56148.75,.
1118851,2050,4023814.6,52447.0,.
1118853,2050,3937151.4,56148.75,.
1118854,2050,4023814.6,52447.0,.
1118856,2050,3937151.4,56148.75,.
1118857,2050,4023814.6,52447.0,.
1118859,2050,3937151.4,56148.75,.
1118860,2050,4023814.6,52447.0,.
1118862,2050,3937151.4,56148.75,.
1118863,2050,4023814.6,52447.0,.
1118865,2050,3937151.4,56148.75,.
1118866,2050,4023814.6,52447.0,.
1118868,2050,3937151.4,56148.75,.
1118869,2050,4023814.6,52447.0,.
1118871,2050,3937151.4,56148.75,.
1118872,2050,4023814.6,52447.0,.
1118874,2050,3937151.4,56148.75,.
1118875,2050,4023814.6,52447.0,.
1118877,2050,3937151.4,56148.75,.
1118878,2050,4023814.6,52447.0,.
1118880,2050,3937151.4,56148.75,.
1118881,2050,4023814.6,52447.0,.
1118883,2050,3937151.4,56148.75,.
1118884,2050,4023814.6,52447.0,.
1118886,2050,3937151.4,56148.75,.
1118887,2050,4023814.6,52447.0,.
1118889,2050,3937151.4,56148.75,.
1118890,2050,4023814.6,52447.0,.
1118892,2050,3937151.4,56148.75,.
1118893,2050,4023814.6,52447.0,.
1118895,2050,3937151.4,56148.75,.
1118896,2050,4023814.6,52447.0,.
1118898,2050,3937151.4,56148.75,.
1118899,2050,4023814.6,52447.0,.
1118910,2050,3937151.4,56148.75,.
1118911,2050,4023814.6,52447.0,.
1118919,2050,3937151.4,56148.75,.
1118920,2050,4023814.6,52447.0,.
1118922,2050,3937151.4,56148.75,.
1118923,2050,4023814.6,52447.0,.
1118934,2050,3937151.4,56148.75,.
1118935,2050,4023814.6,52447.0,.
1118940,2050,3937151.4,56148.75,.
1118941,2050,4023814.6,52447.0,.
1118943,2050,3937151.4,56148.75,.
1118944,2050,4023814.6,52447.0,.
1118946,2050,3937151.4,56148.75,.
1119036,2050,3937151.4,56148.75,.
1119037,2050,4023814.6,52447.0,.
1119042,2050,3937151.4,56148.75,.
1119043,2050,4023814.6,52447.0,.
1119045,2050,3937151.4,56148.75,.
1119046,2050,4023814.6,52447.0,.
1119060,2050,3937151.4,56148.75,.
1119061,2050,4023814.6,52447.0,.
1119063,2050,3937151.4,56148.75,.
1119064,2050,4023814.6,52447.0,.
1119066,2050,3937151.4,56148.75,.
1119067,2050,4023814.6,52447.0,.
1119075,2050,3937151.4,56148.75,.
1119076,2050,4023814.6,52447.0,.
1191182451,2050,1042433.4572,33692.0,.
1191182452,2050,1042433.4572,33692.0,.
1191182453,2050,1042433.4572,33692.0,.
1191182454,2050,1042433.4572,33692.0,.
1191182455,2050,1042433.4572,33692.0,.
1191182456,2050,1042433.4572,33692.0,.
1191182457,2050,1042433.4572,33692.0,.
1191182458,2050,1042433.4572,33692.0,.
1191182459,2050,1042433.4572,33692.0,.
1191182460,2050,1042433.4572,33692.0,.
1191182461,2050,1042433.4572,33692.0,.
1191182466,2050,1042433.4572,33692.0,.
1191182469,2050,1042433.4572,33692.0,.
1191182470,2050,1042433.4572,33692.0,.
1191182471,2050,1042433.4572,33692.0,.
1191182472,2050,1042433.4572,33692.0,.
1191182473,2050,1042433.4572,33692.0,.
1191182474,2050,1042433.4572,33692.0,.
1191182475,2050,1042433.4572,33692.0,.
1191182476,2050,1042433.4572,33692.0,.
1191182477,2050,1042433.4572,33692.0,.
1191182489,2050,1042433.4572,33692.0,.
1191182490,2050,1042433.4572,33692.0,.
1191182491,2050,1042433.4572,33692.0,.
1191182492,2050,1042433.4572,33692.0,.
1191182493,2050,1042433.4572,33692.0,.
1191182494,2050,1042433.4572,33692.0,.
1191182495,2050,1042433.4572,33692.0,.
1191182496,2050,1042433.4572,33692.0,.
1191182497,2050,1042433.4572,33692.0,.
1191182498,2050,1042433.4572,33692.0,.
1191182499,2050,1042433.4572,33692.0,.
1191182500,2050,1042433.4572,33692.0,.
1191182501,2050,1042433.4572,33692.0,.
1191182505,2050,1042433.4572,33692.0,.
1191182506,2050,1042433.4572,33692.0,.
1191182509,2050,1042433.4572,33692.0,.
1191182510,2050,1042433.4572,33692.0,.
1191182511,2050,1042433.4572,33692.0,.
1191182512,2050,1042433.4572,33692.0,.
1191182513,2050,1042433.4572,33692.0,.
1191182514,2050,1042433.4572,33692.0,.
1191182515,2050,1042433.4572,33692.0,.
1191182517,2050,1042433.4572,33692.0,.
1191182518,2050,1042433.4572,33692.0,.
1191182519,2050,1042433.4572,33692.0,.
1191182520,2050,1042433.4572,33692.0,.
1191182521,2050,1042433.4572,33692.0,.
1191182522,2050,1042433.4572,33692.0,.
1191182523,2050,1042433.4572,33692.0,.
1191182525,2050,1042433.4572,33692.0,.
1191182526,2050,1042433.4572,33692.0,.
1191182527,2050,1042433.4572,33692.0,.
1191182528,2050,1042433.4572,33692.0,.
1191182529,2050,1042433.4572,33692.0,.
1191182530,2050,1042433.4572,33692.0,.
1191182531,2050,1042433.4572,33692.0,.
1191182532,2050,1042433.4572,33692.0,.
1191182533,2050,1042433.4572,33692.0,.
1191182534,2050,1042433.4572,33692.0,.
1191182535,2050,1042433.4572,33692.0,.
1191182536,2050,1042433.4572,33692.0,.
1191182537,2050,1042433.4572,33692.0,.
1191182538,2050,1042433.4572,33692.0,.
1191182539,2050,1042433.4572,33692.0,.
1191182540,2050,1042433.4572,33692.0,.
1191182541,2050,1042433.4572,33692.0,.
1191182543,2050,1042433.4572,33692.0,.
1191182544,2050,1042433.4572,33692.0,.
1191182546,2050,1042433.4572,33692.0,.
1191182547,2050,1042433.4572,33692.0,.
1191182548,2050,1042433.4572,33692.0,.
1191182549,2050,1042433.4572,33692.0,.
1191182550,2050,1042433.4572,33692.0,.
1191182551,2050,1042433.4572,33692.0,.
1191182552,2050,1042433.4572,33692.0,.
1191182553,2050,1042433.4572,33692.0,.
1191182554,2050,1042433.4572,33692.0,.
1191182555,2050,1042433.4572,33692.0,.
1191182556,2050,1042433.4572,33692.0,.
1191182557,2050,1042433.4572,33692.0,.
1191182558,2050,1042433.4572,33692.0,.
1191182559,2050,1042433.4572,33692.0,.
1191182562,2050,1042433.4572,33692.0,.
1191182564,2050,1042433.4572,33692.0,.
1191182565,2050,1042433.4572,33692.0,.
1191182566,2050,1042433.4572,33692.0,.
1191182567,2050,1042433.4572,33692.0,.
1191182568,2050,1042433.4572,33692.0,.
1191182570,2050,1042433.4572,33692.0,.
