GENERATION_PROJECT,gen_tech,gen_energy_source,gen_load_zone,gen_max_age,gen_is_variable,gen_is_baseload,gen_full_load_heat_rate,gen_variable_om,gen_connect_cost_per_mw,gen_dbid,gen_scheduled_outage_rate,gen_forced_outage_rate,gen_capacity_limit_mw,gen_min_build_capacity,gen_is_cogen,gen_storage_efficiency,gen_store_to_release_ratio,gen_can_provide_cap_reserves,gen_self_discharge_rate,gen_discharge_efficiency,gen_land_use_rate,gen_storage_energy_to_power_ratio
77478,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,39027.45,77478,0.0,0.0,38.0,0.0,False,.,.,1,.,.,.,.
77479,Wind,Wind,CA_SCE_S,20,True,False,.,0.0,44993.55,77479,0.0,0.0,3.0,0.0,False,.,.,1,.,.,.,.
77480,Wind,Wind,CA_SDGE,20,True,False,.,0.0,74495.4,77480,0.0,0.0,53.0,0.0,False,.,.,1,.,.,.,.
77481,Wind,Wind,CA_SDGE,20,True,False,.,0.0,115299.45,77481,0.0,0.0,35.0,0.0,False,.,.,1,.,.,.,.
77482,Wind,Wind,CA_SDGE,20,True,False,.,0.0,115314.15,77482,0.0,0.0,21.0,0.0,False,.,.,1,.,.,.,.
77483,Wind,Wind,CA_SDGE,20,True,False,.,0.0,115309.95,77483,0.0,0.0,14.0,0.0,False,.,.,1,.,.,.,.
77484,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,43470.0,77484,0.0,0.0,47.0,0.0,False,.,.,1,.,.,.,.
77485,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,43470.0,77485,0.0,0.0,38.0,0.0,False,.,.,1,.,.,.,.
77486,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,43470.0,77486,0.0,0.0,31.0,0.0,False,.,.,1,.,.,.,.
77487,Wind,Wind,CA_SCE_S,20,True,False,.,0.0,48784.05,77487,0.0,0.0,101.0,0.0,False,.,.,1,.,.,.,.
77488,Wind,Wind,CA_IID,20,True,False,.,0.0,48799.8,77488,0.0,0.0,32.0,0.0,False,.,.,1,.,.,.,.
77489,Wind,Wind,CA_IID,20,True,False,.,0.0,44325.75,77489,0.0,0.0,18.0,0.0,False,.,.,1,.,.,.,.
77490,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,43470.0,77490,0.0,0.0,60.0,0.0,False,.,.,1,.,.,.,.
77491,Wind,Wind,CA_SCE_S,20,True,False,.,0.0,48784.05,77491,0.0,0.0,38.0,0.0,False,.,.,1,.,.,.,.
77507,Wind,Wind,CA_PGE_BAY,20,True,False,.,0.0,49277.55,77507,0.0,0.0,32.0,0.0,False,.,.,1,.,.,.,.
77508,Wind,Wind,CA_PGE_BAY,20,True,False,.,0.0,46323.9,77508,0.0,0.0,32.0,0.0,False,.,.,1,.,.,.,.
77510,Wind,Wind,CA_PGE_BAY,20,True,False,.,0.0,49272.3,77510,0.0,0.0,40.0,0.0,False,.,.,1,.,.,.,.
77511,Wind,Wind,CA_PGE_BAY,20,True,False,.,0.0,44941.05,77511,0.0,0.0,26.0,0.0,False,.,.,1,.,.,.,.
77512,Wind,Wind,CA_PGE_BAY,20,True,False,.,0.0,49275.45,77512,0.0,0.0,78.0,0.0,False,.,.,1,.,.,.,.
77513,Wind,Wind,CA_PGE_BAY,20,True,False,.,0.0,49291.2,77513,0.0,0.0,37.0,0.0,False,.,.,1,.,.,.,.
77514,Wind,Wind,CA_SCE_S,20,True,False,.,0.0,45415.65,77514,0.0,0.0,14.0,0.0,False,.,.,1,.,.,.,.
77515,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,43470.0,77515,0.0,0.0,61.0,0.0,False,.,.,1,.,.,.,.
77516,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,43470.0,77516,0.0,0.0,38.0,0.0,False,.,.,1,.,.,.,.
77517,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,43470.0,77517,0.0,0.0,49.0,0.0,False,.,.,1,.,.,.,.
77518,Wind,Wind,CA_SCE_CEN,20,True,False,.,0.0,43470.0,77518,0.0,0.0,31.0,0.0,False,.,.,1,.,.,.,.
77519,Wind,Wind,CA_SCE_S,20,True,False,.,0.0,45300.15,77519,0.0,0.0,82.0,0.0,False,.,.,1,.,.,.,.
77520,Wind,Wind,CA_SCE_S,20,True,False,.,0.0,45110.1,77520,0.0,0.0,85.0,0.0,False,.,.,1,.,.,.,.
77521,Wind,Wind,CA_IID,20,True,False,.,0.0,44325.75,77521,0.0,0.0,47.0,0.0,False,.,.,1,.,.,.,.
154336,Gas_Combustion_Turbine,Gas,NM_S_TX_EPE,40,False,False,16.514,2.161100196,0.0,154336,0.06,0.04,86.9,.,False,.,.,1,.,.,.,.
154337,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154337,0.05,0.05,12.1,.,False,.,.,1,.,.,.,.
154338,Hydro_NonPumped,Water,CA_LADWP,200,False,False,.,0.0,0.0,154338,0.05,0.05,10.1,.,False,.,.,1,.,.,.,.
154339,Coal_Steam_Turbine,Coal,AZ_NM_N,40,False,True,13.069,4.567116,0.0,154339,0.06,0.04,257.0,.,False,.,.,1,.,.,.,.
154340,Gas_Combustion_Turbine,Gas,WA_W,40,False,False,10.611,2.161100196,0.0,154340,0.06,0.04,177.8,.,False,.,.,1,.,.,.,.
154341,Hydro_NonPumped,Water,AZ_PHX,200,False,False,.,0.0,0.0,154341,0.05,0.05,1.4,.,False,.,.,1,.,.,.,.
154342,Hydro_Pumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154342,0.05,0.05,199.8,.,False,.,.,1,.,.,.,.
154343,Coal_Steam_Turbine,Coal,AZ_APS_E,40,False,True,10.586,4.567116,0.0,154343,0.06,0.04,839.9,.,False,.,.,1,.,.,.,.
154344,DistillateFuelOil_Combustion_Turbine,DistillateFuelOil,AZ_SE,40,False,False,8.289,5.75,0.0,154344,0.06,0.04,26.1,.,False,.,.,1,.,.,.,.
154345,Gas_Combustion_Turbine,Gas,AZ_PHX,40,False,False,17.167,2.161100196,0.0,154345,0.06,0.04,106.2,.,False,.,.,1,.,.,.,.
154346,CCGT,Gas,AZ_PHX,40,False,False,11.273,4.499017682,0.0,154346,0.06,0.04,1101.2,.,False,.,.,1,.,.,.,.
154347,Gas_Combustion_Turbine,Gas,AZ_PHX,40,False,False,11.273,2.161100196,0.0,154347,0.06,0.04,106.2,.,False,.,.,1,.,.,.,.
154348,Gas_Combustion_Turbine,Gas,AZ_SE,40,False,False,10.505,2.161100196,0.0,154348,0.06,0.04,184.5,.,False,.,.,1,.,.,.,.
154349,DistillateFuelOil_Combustion_Turbine,DistillateFuelOil,AZ_APS_SW,40,False,False,16.563,5.75,0.0,154349,0.06,0.04,97.7,.,False,.,.,1,.,.,.,.
154350,Gas_Combustion_Turbine,Gas,AZ_APS_SW,40,False,False,12.111,2.161100196,0.0,154350,0.06,0.04,240.6,.,False,.,.,1,.,.,.,.
154351,Gas_Steam_Turbine,Gas,AZ_APS_SW,60,False,False,10.374,5.75,0.0,154351,0.06,0.04,86.7,.,False,.,.,1,.,.,.,.
154352,Gas_Combustion_Turbine,Gas,AZ_SE,40,False,False,10.314,2.161100196,0.0,154352,0.06,0.04,85.0,.,False,.,.,1,.,.,.,.
154353,Gas_Combustion_Turbine,Gas,AZ_SE,40,False,False,9.925,2.161100196,0.0,154353,0.06,0.04,54.0,.,False,.,.,1,.,.,.,.
154354,Gas_Steam_Turbine,Gas,AZ_SE,60,False,False,9.794,5.75,0.0,154354,0.06,0.04,286.9,.,False,.,.,1,.,.,.,.
154355,Gas_Combustion_Turbine,Gas,AZ_PHX,40,False,False,35.316,2.161100196,0.0,154355,0.06,0.04,222.9,.,False,.,.,1,.,.,.,.
154356,Central_PV,Solar,AZ_PHX,20,True,False,.,0.0,0.0,154356,0.0,0.0,0.2,.,False,.,.,1,.,.,.,.
154357,Gas_Steam_Turbine,Gas,AZ_PHX,60,False,False,18.15,5.75,0.0,154357,0.06,0.04,390.4,.,False,.,.,1,.,.,.,.
154358,Hydro_NonPumped,Water,AZ_PHX,200,False,False,.,0.0,0.0,154358,0.05,0.05,29.7,.,False,.,.,1,.,.,.,.
154359,Hydro_Pumped,Water,AZ_PHX,200,False,False,.,0.0,0.0,154359,0.05,0.05,99.8,.,False,.,.,1,.,.,.,.
154360,CCGT,Gas,AZ_PHX,40,False,False,18.171,4.499017682,0.0,154360,0.06,0.04,292.0,.,False,.,.,1,.,.,.,.
154361,Gas_Combustion_Turbine,Gas,AZ_PHX,40,False,False,11.333,2.161100196,0.0,154361,0.06,0.04,173.7,.,False,.,.,1,.,.,.,.
154362,Hydro_NonPumped,Water,AZ_PHX,200,False,False,.,0.0,0.0,154362,0.05,0.05,9.2,.,False,.,.,1,.,.,.,.
154363,Hydro_Pumped,Water,AZ_PHX,200,False,False,.,0.0,0.0,154363,0.05,0.05,54.3,.,False,.,.,1,.,.,.,.
154364,Hydro_NonPumped,Water,AZ_PHX,200,False,False,.,0.0,0.0,154364,0.05,0.05,36.0,.,False,.,.,1,.,.,.,.
154365,Hydro_NonPumped,Water,AZ_PHX,200,False,False,.,0.0,0.0,154365,0.05,0.05,13.0,.,False,.,.,1,.,.,.,.
154366,DistillateFuelOil_Combustion_Turbine,DistillateFuelOil,CA_PGE_CEN,40,False,False,11.075,5.75,0.0,154366,0.06,0.04,71.2,.,False,.,.,1,.,.,.,.
154367,Gas_Combustion_Turbine,Gas,CA_PGE_CEN,40,False,False,11.075,2.161100196,0.0,154367,0.06,0.04,71.2,.,False,.,.,1,.,.,.,.
154368,Hydro_NonPumped,Water,AZ_NW,200,False,False,.,0.0,0.0,154368,0.05,0.05,254.8,.,False,.,.,1,.,.,.,.
154369,Hydro_NonPumped,Water,AZ_APS_N,200,False,False,.,0.0,0.0,154369,0.05,0.05,1312.0,.,False,.,.,1,.,.,.,.
154370,Hydro_NonPumped,Water,NV_S,200,False,False,.,0.0,0.0,154370,0.05,0.05,1039.4,.,False,.,.,1,.,.,.,.
154371,Hydro_NonPumped,Water,UT_N,200,False,False,.,0.0,0.0,154371,0.05,0.05,1.5,.,False,.,.,1,.,.,.,.
154372,Gas_Combustion_Turbine,Gas,AZ_SE,40,False,False,13.783,2.161100196,0.0,154372,0.06,0.04,171.1,.,False,.,.,1,.,.,.,.
154373,Gas_Steam_Turbine,Gas,AZ_SE,60,False,False,13.86,5.75,0.0,154373,0.06,0.04,285.6,.,False,.,.,1,.,.,.,.
154374,Coal_Steam_Turbine,Coal,AZ_SE,40,False,True,13.86,4.567116,0.0,154374,0.06,0.04,204.0,.,False,.,.,1,.,.,.,.
154375,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154375,0.05,0.05,3.3,.,False,.,.,1,.,.,.,.
154376,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154376,0.05,0.05,1.0,.,False,.,.,1,.,.,.,.
154377,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154377,0.05,0.05,1.0,.,False,.,.,1,.,.,.,.
154378,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154378,0.05,0.05,1.0,.,False,.,.,1,.,.,.,.
154379,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154379,0.05,0.05,1.4,.,False,.,.,1,.,.,.,.
154380,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154380,0.05,0.05,31.0,.,False,.,.,1,.,.,.,.
154381,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154381,0.05,0.05,97.2,.,False,.,.,1,.,.,.,.
154382,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154382,0.05,0.05,117.9,.,False,.,.,1,.,.,.,.
154383,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154383,0.05,0.05,66.0,.,False,.,.,1,.,.,.,.
154384,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154384,0.05,0.05,40.0,.,False,.,.,1,.,.,.,.
154385,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154385,0.05,0.05,73.8,.,False,.,.,1,.,.,.,.
154386,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154386,0.05,0.05,117.9,.,False,.,.,1,.,.,.,.
154387,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154387,0.05,0.05,7.0,.,False,.,.,1,.,.,.,.
154388,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154388,0.05,0.05,12.1,.,False,.,.,1,.,.,.,.
154389,Hydro_NonPumped,Water,CA_PGE_N,113,False,False,.,0.0,0.0,154389,0.05,0.05,1.4,.,False,.,.,1,.,.,.,.
154390,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154390,0.05,0.05,73.8,.,False,.,.,1,.,.,.,.
154391,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154391,0.05,0.05,18.4,.,False,.,.,1,.,.,.,.
154392,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154392,0.05,0.05,5.5,.,False,.,.,1,.,.,.,.
154393,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154393,0.05,0.05,49.2,.,False,.,.,1,.,.,.,.
154394,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154394,0.05,0.05,53.1,.,False,.,.,1,.,.,.,.
154395,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154395,0.05,0.05,22.0,.,False,.,.,1,.,.,.,.
154396,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154396,0.05,0.05,20.0,.,False,.,.,1,.,.,.,.
154397,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154397,0.05,0.05,102.5,.,False,.,.,1,.,.,.,.
154398,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154398,0.05,0.05,135.0,.,False,.,.,1,.,.,.,.
154399,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154399,0.05,0.05,13.6,.,False,.,.,1,.,.,.,.
154400,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154400,0.05,0.05,2.7,.,False,.,.,1,.,.,.,.
154401,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154401,0.05,0.05,10.0,.,False,.,.,1,.,.,.,.
154402,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154402,0.05,0.05,10.0,.,False,.,.,1,.,.,.,.
154403,Gas_Internal_Combustion_Engine,Gas,CA_PGE_N,20,False,False,10.319,31.98,0.0,154403,0.06,0.04,167.0,.,False,.,.,1,.,.,.,.
154404,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154404,0.05,0.05,7.6,.,False,.,.,1,.,.,.,.
154405,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154405,0.05,0.05,168.6,.,False,.,.,1,.,.,.,.
154406,Hydro_NonPumped,Water,CA_PGE_N,117,False,False,.,0.0,0.0,154406,0.05,0.05,1.5,.,False,.,.,1,.,.,.,.
154407,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154407,0.05,0.05,48.6,.,False,.,.,1,.,.,.,.
154408,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154408,0.05,0.05,2.0,.,False,.,.,1,.,.,.,.
154409,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154409,0.05,0.05,3.4,.,False,.,.,1,.,.,.,.
154410,CCGT,Gas,CA_PGE_CEN,40,False,False,9.104,4.499017682,0.0,154410,0.06,0.04,1398.0,.,False,.,.,1,.,.,.,.
154411,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154411,0.05,0.05,3.6,.,False,.,.,1,.,.,.,.
154412,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154412,0.05,0.05,10.2,.,False,.,.,1,.,.,.,.
154413,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154413,0.05,0.05,1.6,.,False,.,.,1,.,.,.,.
154414,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154414,0.05,0.05,69.2,.,False,.,.,1,.,.,.,.
154415,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154415,0.05,0.05,80.1,.,False,.,.,1,.,.,.,.
154416,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154416,0.05,0.05,103.4,.,False,.,.,1,.,.,.,.
154417,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154417,0.05,0.05,141.6,.,False,.,.,1,.,.,.,.
154418,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154418,0.05,0.05,79.2,.,False,.,.,1,.,.,.,.
154419,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154419,0.05,0.05,109.8,.,False,.,.,1,.,.,.,.
154420,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154420,0.05,0.05,142.8,.,False,.,.,1,.,.,.,.
154421,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154421,0.05,0.05,9.4,.,False,.,.,1,.,.,.,.
154422,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154422,0.05,0.05,126.0,.,False,.,.,1,.,.,.,.
154423,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154423,0.05,0.05,2.8,.,False,.,.,1,.,.,.,.
154424,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154424,0.05,0.05,4.0,.,False,.,.,1,.,.,.,.
154425,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154425,0.05,0.05,42.0,.,False,.,.,1,.,.,.,.
154426,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154426,0.05,0.05,6.7,.,False,.,.,1,.,.,.,.
154427,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154427,0.05,0.05,7.0,.,False,.,.,1,.,.,.,.
154428,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154428,0.05,0.05,3.7,.,False,.,.,1,.,.,.,.
154429,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154429,0.05,0.05,6.6,.,False,.,.,1,.,.,.,.
154430,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154430,0.05,0.05,6.0,.,False,.,.,1,.,.,.,.
154431,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154431,0.05,0.05,81.9,.,False,.,.,1,.,.,.,.
154432,Geothermal,Geothermal,CA_PGE_N,20,False,True,.,0.0,0.0,154432,0.0,0.0,1163.0,.,False,.,.,1,.,.,.,.
154433,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154433,0.05,0.05,52.2,.,False,.,.,1,.,.,.,.
154434,Hydro_NonPumped,Water,CA_SCE_VLY,200,False,False,.,0.0,0.0,154434,0.05,0.05,8.4,.,False,.,.,1,.,.,.,.
154435,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154435,0.05,0.05,8.5,.,False,.,.,1,.,.,.,.
154436,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154436,0.05,0.05,13.6,.,False,.,.,1,.,.,.,.
154437,Hydro_NonPumped,Water,CA_PGE_N,200,False,False,.,0.0,0.0,154437,0.05,0.05,16.4,.,False,.,.,1,.,.,.,.
154438,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154438,0.05,0.05,12.8,.,False,.,.,1,.,.,.,.
154439,Hydro_NonPumped,Water,OR_W,200,False,False,.,0.0,0.0,154439,0.05,0.05,20.0,.,False,.,.,1,.,.,.,.
154440,Hydro_NonPumped,Water,OR_W,200,False,False,.,0.0,0.0,154440,0.05,0.05,27.0,.,False,.,.,1,.,.,.,.
154441,Hydro_NonPumped,Water,OR_W,200,False,False,.,0.0,0.0,154441,0.05,0.05,2.1,.,False,.,.,1,.,.,.,.
154442,Hydro_NonPumped,Water,OR_W,200,False,False,.,0.0,0.0,154442,0.05,0.05,18.0,.,False,.,.,1,.,.,.,.
154443,Geothermal,Geothermal,UT_S,20,False,True,.,0.0,0.0,154443,0.0,0.0,44.8,.,False,.,.,1,.,.,.,.
154444,Hydro_NonPumped,Water,CA_IID,200,False,False,.,0.0,0.0,154444,0.05,0.05,4.0,.,False,.,.,1,.,.,.,.
154445,Gas_Steam_Turbine,Gas,CA_SCE_S,59,False,False,11.814,5.75,0.0,154445,0.06,0.04,1115.0,.,False,.,.,1,.,.,.,.
154446,Gas_Steam_Turbine,Gas,CA_SCE_S,58,False,False,11.814,5.75,0.0,154446,0.06,0.04,1115.0,.,False,.,.,1,.,.,.,.
154447,Gas_Steam_Turbine,Gas,CA_SCE_S,56,False,False,11.814,5.75,0.0,154447,0.06,0.04,1115.0,.,False,.,.,1,.,.,.,.
154448,Hydro_NonPumped,Water,CA_LADWP,200,False,False,.,0.0,0.0,154448,0.05,0.05,8.5,.,False,.,.,1,.,.,.,.
154449,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154449,0.05,0.05,88.4,.,False,.,.,1,.,.,.,.
154450,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154450,0.05,0.05,66.6,.,False,.,.,1,.,.,.,.
154451,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154451,0.05,0.05,174.5,.,False,.,.,1,.,.,.,.
154452,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154452,0.05,0.05,100.0,.,False,.,.,1,.,.,.,.
154453,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154453,0.05,0.05,75.0,.,False,.,.,1,.,.,.,.
154454,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154454,0.05,0.05,110.0,.,False,.,.,1,.,.,.,.
154455,Hydro_NonPumped,Water,CA_SCE_CEN,200,False,False,.,0.0,0.0,154455,0.05,0.05,7.3,.,False,.,.,1,.,.,.,.
154456,Hydro_NonPumped,Water,CA_SCE_CEN,200,False,False,.,0.0,0.0,154456,0.05,0.05,8.4,.,False,.,.,1,.,.,.,.
154457,Hydro_NonPumped,Water,CA_SCE_CEN,200,False,False,.,0.0,0.0,154457,0.05,0.05,8.2,.,False,.,.,1,.,.,.,.
154458,Hydro_NonPumped,Water,CA_SCE_CEN,200,False,False,.,0.0,0.0,154458,0.05,0.05,4.5,.,False,.,.,1,.,.,.,.
154459,Hydro_NonPumped,Water,CA_SCE_CEN,200,False,False,.,0.0,0.0,154459,0.05,0.05,1.6,.,False,.,.,1,.,.,.,.
154460,Hydro_NonPumped,Water,CA_SCE_CEN,200,False,False,.,0.0,0.0,154460,0.05,0.05,12.0,.,False,.,.,1,.,.,.,.
154461,Hydro_NonPumped,Water,CA_SCE_S,200,False,False,.,0.0,0.0,154461,0.05,0.05,3.0,.,False,.,.,1,.,.,.,.
154462,Gas_Steam_Turbine,Gas,CA_SCE_S,62,False,False,12.676,5.75,0.0,154462,0.06,0.04,218.0,.,False,.,.,1,.,.,.,.
154463,Hydro_NonPumped,Water,CA_SCE_VLY,200,False,False,.,0.0,0.0,154463,0.05,0.05,1.8,.,False,.,.,1,.,.,.,.
154464,Hydro_NonPumped,Water,CA_SCE_VLY,200,False,False,.,0.0,0.0,154464,0.05,0.05,2.3,.,False,.,.,1,.,.,.,.
154465,Hydro_NonPumped,Water,CA_SCE_VLY,200,False,False,.,0.0,0.0,154465,0.05,0.05,4.8,.,False,.,.,1,.,.,.,.
154466,Hydro_NonPumped,Water,CA_SCE_CEN,200,False,False,.,0.0,0.0,154466,0.05,0.05,40.3,.,False,.,.,1,.,.,.,.
154467,Hydro_NonPumped,Water,CA_PGE_S,200,False,False,.,0.0,0.0,154467,0.05,0.05,26.4,.,False,.,.,1,.,.,.,.
154468,Gas_Combustion_Turbine,Gas,CA_SCE_S,40,False,False,7.837,2.161100196,0.0,154468,0.06,0.04,252.0,.,False,.,.,1,.,.,.,.
154469,Hydro_NonPumped,Water,CA_SCE_CEN,200,False,False,.,0.0,0.0,154469,0.05,0.05,3.0,.,False,.,.,1,.,.,.,.
154470,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154470,0.05,0.05,190.0,.,False,.,.,1,.,.,.,.
154471,Gas_Steam_Turbine,Gas,CA_SCE_CEN,50,False,False,10.455,5.75,0.0,154471,0.06,0.04,1612.0,.,False,.,.,1,.,.,.,.
154472,Gas_Steam_Turbine,Gas,CA_SCE_CEN,48,False,False,10.455,5.75,0.0,154472,0.06,0.04,1612.0,.,False,.,.,1,.,.,.,.
154473,Hydro_NonPumped,Water,CA_SCE_CEN,200,False,False,.,0.0,0.0,154473,0.05,0.05,11.3,.,False,.,.,1,.,.,.,.
154474,Hydro_NonPumped,Water,CA_SCE_CEN,200,False,False,.,0.0,0.0,154474,0.05,0.05,10.8,.,False,.,.,1,.,.,.,.
154475,Gas_Steam_Turbine,Gas,CA_SCE_S,66,False,False,11.588,5.75,0.0,154475,0.06,0.04,821.4,.,False,.,.,1,.,.,.,.
154476,Gas_Steam_Turbine,Gas,CA_SCE_S,63,False,False,11.588,5.75,0.0,154476,0.06,0.04,821.4,.,False,.,.,1,.,.,.,.
154477,Gas_Steam_Turbine,Gas,CA_SCE_S,53,False,False,11.588,5.75,0.0,154477,0.06,0.04,821.4,.,False,.,.,1,.,.,.,.
154478,Hydro_NonPumped,Water,CA_SCE_CEN,200,False,False,.,0.0,0.0,154478,0.05,0.05,13.1,.,False,.,.,1,.,.,.,.
154479,CCGT,Gas,CA_SCE_S,40,False,False,10.165,4.499017682,0.0,154479,0.06,0.04,1036.8,.,False,.,.,1,.,.,.,.
154480,Hydro_NonPumped,Water,CA_SCE_CEN,200,False,False,.,0.0,0.0,154480,0.05,0.05,3.2,.,False,.,.,1,.,.,.,.
154481,Hydro_NonPumped,Water,CA_SCE_CEN,200,False,False,.,0.0,0.0,154481,0.05,0.05,3.1,.,False,.,.,1,.,.,.,.
154482,Hydro_NonPumped,Water,CA_SCE_VLY,200,False,False,.,0.0,0.0,154482,0.05,0.05,2.6,.,False,.,.,1,.,.,.,.
154483,Nuclear,Uranium,OR_WA_BPA,80,False,True,12.087,0.54,0.0,154483,0.06,0.04,1200.0,.,False,.,.,1,.,.,.,.
154484,Hydro_NonPumped,Water,CA_PGE_CEN,200,False,False,.,0.0,0.0,154484,0.05,0.05,23.6,.,False,.,.,1,.,.,.,.
154485,CCGT,Gas,CA_SCE_S,40,False,False,12.087,4.499017682,0.0,154485,0.06,0.04,120.5,.,False,.,.,1,.,.,.,.
154486,Gas_Combustion_Turbine,Gas,CA_SCE_S,40,False,False,10.467,2.161100196,0.0,154486,0.06,0.04,57.4,.,False,.,.,1,.,.,.,.
154487,Bio_Gas_Steam_Turbine,Bio_Gas,CA_SCE_S,20,False,False,7.894,5.75,0.0,154487,0.09,0.13,23.0,.,False,.,.,1,.,.,.,.
