GENERATION_PROJECT,PERIOD,gen_tech,gen_load_zone,gen_energy_source,GenCapacity,GenCapitalCosts,GenFixedOMCosts
1112197,2050,CSP_Trough_6h_Storage,AZ_NW,Solar,0,0,0
1112199,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1112200,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1112205,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1112206,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1112211,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1112212,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1112216,2050,Central_PV,AZ_APS_N,Solar,0,0.39558,0.051557
1112229,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1112230,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1112231,2050,Central_PV,NM_N,Solar,0,0.25734,0.032421
1112235,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1112236,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1112237,2050,Central_PV,AZ_APS_N,Solar,0,0.33462,0.044628
1112238,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1112239,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1112240,2050,Central_PV,NM_N,Solar,0,0.3849,0.049918
1112241,2050,CSP_Trough_No_Storage,NM_N,Solar,0,0,0
1112242,2050,CSP_Trough_6h_Storage,NM_N,Solar,0,0,0
1112244,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1112245,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1112247,2050,CSP_Trough_No_Storage,NV_S,Solar,0,0,0
1112248,2050,CSP_Trough_6h_Storage,NV_S,Solar,0,0,0
1112250,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1112251,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1112253,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1112254,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1112262,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1112263,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1112264,2050,Central_PV,AZ_APS_N,Solar,0,0.39504,0.052362
1112265,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1112266,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1112273,2050,Central_PV,WA_W,Solar,0,0.13538,0.018543
1112274,2050,CSP_Trough_No_Storage,WA_W,Solar,0,0,0
1112275,2050,CSP_Trough_6h_Storage,WA_W,Solar,0,0,0
1112328,2050,CSP_Trough_No_Storage,CA_PGE_BAY,Solar,0,0,0
1112329,2050,CSP_Trough_6h_Storage,CA_PGE_BAY,Solar,0,0,0
1112346,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1112347,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1112358,2050,CSP_Trough_No_Storage,MT_NW,Solar,0,0,0
1112359,2050,CSP_Trough_6h_Storage,MT_NW,Solar,0,0,0
1112360,2050,Central_PV,MT_NE,Solar,0,0.42733,0.056538
1112382,2050,CSP_Trough_No_Storage,WA_ID_AVA,Solar,0,0,0
1112397,2050,CSP_Trough_No_Storage,WA_ID_AVA,Solar,0,0,0
1112398,2050,CSP_Trough_6h_Storage,WA_ID_AVA,Solar,0,0,0
1112406,2050,CSP_Trough_No_Storage,OR_WA_BPA,Solar,0,0,0
1112407,2050,CSP_Trough_6h_Storage,OR_WA_BPA,Solar,0,0,0
1112415,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1112416,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1112468,2050,Central_PV,NM_N,Solar,0,0.21673,0.027207
1112472,2050,CSP_Trough_No_Storage,UT_N,Solar,0,0,0
1112481,2050,CSP_Trough_No_Storage,CA_PGE_N,Solar,0,0,0
1112482,2050,CSP_Trough_6h_Storage,CA_PGE_N,Solar,0,0,0
1112492,2050,Central_PV,AZ_APS_N,Solar,0,0.31719,0.042774
1112502,2050,CSP_Trough_No_Storage,OR_W,Solar,0,0,0
1112503,2050,CSP_Trough_6h_Storage,OR_W,Solar,0,0,0
1112505,2050,CSP_Trough_No_Storage,UT_N,Solar,0,0,0
1112506,2050,CSP_Trough_6h_Storage,UT_N,Solar,0,0,0
1112507,2050,Central_PV,CO_DEN,Solar,1.926e-05,1.1489,0.15849
1112523,2050,CSP_Trough_No_Storage,ID_S_OR_E,Solar,0,0,0
1112524,2050,CSP_Trough_6h_Storage,ID_S_OR_E,Solar,0,0,0
1112529,2050,CSP_Trough_No_Storage,UT_N,Solar,0,0,0
1112530,2050,CSP_Trough_6h_Storage,UT_N,Solar,0,0,0
1112550,2050,CSP_Trough_No_Storage,CO_NW,Solar,0,0,0
1112551,2050,CSP_Trough_6h_Storage,CO_NW,Solar,0,0,0
1112562,2050,CSP_Trough_No_Storage,CA_SCE_S,Solar,0,0,0
1112563,2050,CSP_Trough_6h_Storage,CA_SCE_S,Solar,0,0,0
1112612,2050,Central_PV,NM_N,Solar,0,0.20754,0.027527
1112621,2050,Central_PV,AZ_APS_N,Solar,0,0.20823,0.024938
1112622,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1112623,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1112628,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1112629,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1112631,2050,CSP_Trough_No_Storage,AZ_PHX,Solar,0,0,0
1112632,2050,CSP_Trough_6h_Storage,AZ_PHX,Solar,0,0,0
1112634,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1112635,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1112637,2050,CSP_Trough_No_Storage,NV_S,Solar,0,0,0
1112638,2050,CSP_Trough_6h_Storage,NV_S,Solar,0,0,0
1112643,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1112644,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1112646,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1112647,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1112652,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1112653,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1112655,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1112656,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1112661,2050,CSP_Trough_No_Storage,CA_SCE_S,Solar,0,0,0
1112662,2050,CSP_Trough_6h_Storage,CA_SCE_S,Solar,0,0,0
1112666,2050,Central_PV,AZ_APS_E,Solar,0,0.27576,0.035894
1112676,2050,CSP_Trough_No_Storage,UT_S,Solar,0,0,0
1112677,2050,CSP_Trough_6h_Storage,UT_S,Solar,0,0,0
1112679,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1112680,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1112681,2050,Central_PV,AZ_APS_N,Solar,0,0.43222,0.054831
1112682,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1112683,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1112685,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1112686,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1112688,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1112689,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1112691,2050,CSP_Trough_No_Storage,UT_S,Solar,0,0,0
1112692,2050,CSP_Trough_6h_Storage,UT_S,Solar,0,0,0
1112694,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1112695,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1112697,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1112698,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1112700,2050,CSP_Trough_No_Storage,AZ_NM_N,Solar,0,0,0
1112701,2050,CSP_Trough_6h_Storage,AZ_NM_N,Solar,0,0,0
1112705,2050,Central_PV,AZ_APS_N,Solar,0,0.30763,0.039906
1112706,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1112707,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1112718,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1112719,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1112721,2050,CSP_Trough_No_Storage,CA_SCE_S,Solar,0,0,0
1112722,2050,CSP_Trough_6h_Storage,CA_SCE_S,Solar,0,0,0
1112723,2050,Central_PV,AZ_APS_E,Solar,0,0.22273,0.029246
1112724,2050,CSP_Trough_No_Storage,AZ_APS_E,Solar,0,0,0
1112725,2050,CSP_Trough_6h_Storage,AZ_APS_E,Solar,0,0,0
1112727,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1112728,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1112729,2050,Central_PV,NM_N,Solar,0,0.61156,0.082117
1112730,2050,CSP_Trough_No_Storage,NM_N,Solar,0,0,0
1112731,2050,CSP_Trough_6h_Storage,NM_N,Solar,0,0,0
1112733,2050,CSP_Trough_No_Storage,NV_S,Solar,0,0,0
1112734,2050,CSP_Trough_6h_Storage,NV_S,Solar,0,0,0
1112736,2050,CSP_Trough_No_Storage,CA_IID,Solar,0,0,0
1112737,2050,CSP_Trough_6h_Storage,CA_IID,Solar,0,0,0
1112739,2050,CSP_Trough_No_Storage,CA_IID,Solar,0,0,0
1112740,2050,CSP_Trough_6h_Storage,CA_IID,Solar,0,0,0
1112741,2050,Central_PV,AZ_APS_N,Solar,0,0.29856,0.038825
1112742,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1112743,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1112745,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1112746,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1112748,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1112749,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1112750,2050,Central_PV,WA_W,Solar,0,0.13262,0.018232
1112751,2050,CSP_Trough_No_Storage,WA_W,Solar,0,0,0
1112752,2050,CSP_Trough_6h_Storage,WA_W,Solar,0,0,0
1112796,2050,CSP_Trough_No_Storage,MT_NW,Solar,0,0,0
1112797,2050,CSP_Trough_6h_Storage,MT_NW,Solar,0,0,0
1112862,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1112863,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1112874,2050,CSP_Trough_No_Storage,NV_S,Solar,0,0,0
1112875,2050,CSP_Trough_6h_Storage,NV_S,Solar,0,0,0
1112898,2050,CSP_Trough_No_Storage,MT_SW,Solar,0,0,0
1112899,2050,CSP_Trough_6h_Storage,MT_SW,Solar,0,0,0
1112909,2050,Central_PV,WA_N_CEN,Solar,0,0.21749,0.029861
1112910,2050,CSP_Trough_No_Storage,WA_N_CEN,Solar,0,0,0
1112911,2050,CSP_Trough_6h_Storage,WA_N_CEN,Solar,0,0,0
1112937,2050,CSP_Trough_No_Storage,OR_WA_BPA,Solar,0,0,0
1112938,2050,CSP_Trough_6h_Storage,OR_WA_BPA,Solar,0,0,0
1112976,2050,CSP_Trough_No_Storage,ID_S_OR_E,Solar,0,0,0
1112977,2050,CSP_Trough_6h_Storage,ID_S_OR_E,Solar,0,0,0
1112990,2050,Central_PV,AZ_APS_E,Solar,1.7125e-05,1.0691,0.14093
1112991,2050,CSP_Trough_No_Storage,AZ_APS_E,Solar,0,0,0
1112992,2050,CSP_Trough_6h_Storage,AZ_APS_E,Solar,0,0,0
1112997,2050,CSP_Trough_No_Storage,UT_N,Solar,0,0,0
1113018,2050,CSP_Trough_No_Storage,UT_N,Solar,0,0,0
1113019,2050,CSP_Trough_6h_Storage,UT_N,Solar,0,0,0
1113053,2050,Central_PV,AZ_APS_N,Solar,0,0.31051,0.041065
1113060,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1113061,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1113063,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1113066,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1113075,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1113076,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1113083,2050,Central_PV,NM_N,Solar,0,0.18889,0.024789
1113087,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1113088,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1113096,2050,CSP_Trough_No_Storage,NV_S,Solar,0,0,0
1113097,2050,CSP_Trough_6h_Storage,NV_S,Solar,0,0,0
1113099,2050,CSP_Trough_No_Storage,AZ_NM_N,Solar,0,0,0
1113100,2050,CSP_Trough_6h_Storage,AZ_NM_N,Solar,0,0,0
1113105,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1113106,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1113111,2050,CSP_Trough_No_Storage,CA_SCE_SE,Solar,0,0,0
1113112,2050,CSP_Trough_6h_Storage,CA_SCE_SE,Solar,0,0,0
1113114,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1113115,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1113117,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1113118,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1113119,2050,Central_PV,AZ_APS_N,Solar,0,0.27017,0.035264
1113120,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1113121,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1113123,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1113124,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1113126,2050,CSP_Trough_No_Storage,AZ_NW,Solar,0,0,0
1113127,2050,CSP_Trough_6h_Storage,AZ_NW,Solar,0,0,0
1113129,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1113130,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1113138,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1113139,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1113141,2050,CSP_Trough_No_Storage,NV_S,Solar,0,0,0
1113142,2050,CSP_Trough_6h_Storage,NV_S,Solar,0,0,0
1113144,2050,CSP_Trough_No_Storage,CA_IID,Solar,0,0,0
1113145,2050,CSP_Trough_6h_Storage,CA_IID,Solar,0,0,0
1113147,2050,CSP_Trough_No_Storage,NV_S,Solar,0,0,0
1113148,2050,CSP_Trough_6h_Storage,NV_S,Solar,0,0,0
1113219,2050,CSP_Trough_No_Storage,MT_NW,Solar,0,0,0
1113220,2050,CSP_Trough_6h_Storage,MT_NW,Solar,0,0,0
1113234,2050,CSP_Trough_No_Storage,WA_ID_AVA,Solar,0,0,0
1113235,2050,CSP_Trough_6h_Storage,WA_ID_AVA,Solar,0,0,0
1113255,2050,CSP_Trough_No_Storage,OR_WA_BPA,Solar,0,0,0
1113256,2050,CSP_Trough_6h_Storage,OR_WA_BPA,Solar,0,0,0
1113270,2050,CSP_Trough_No_Storage,OR_WA_BPA,Solar,0,0,0
1113271,2050,CSP_Trough_6h_Storage,OR_WA_BPA,Solar,0,0,0
1113318,2050,CSP_Trough_No_Storage,CA_SDGE,Solar,0,0,0
1113319,2050,CSP_Trough_6h_Storage,CA_SDGE,Solar,0,0,0
1113341,2050,Central_PV,AZ_APS_N,Solar,0,0.49754,0.066757
1113342,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1113343,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1113378,2050,CSP_Trough_No_Storage,CA_SCE_S,Solar,0,0,0
1113379,2050,CSP_Trough_6h_Storage,CA_SCE_S,Solar,0,0,0
1113399,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1113400,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1113405,2050,CSP_Trough_No_Storage,CO_NW,Solar,0,0,0
1113406,2050,CSP_Trough_6h_Storage,CO_NW,Solar,0,0,0
1113417,2050,CSP_Trough_No_Storage,CA_PGE_N,Solar,0,0,0
1113418,2050,CSP_Trough_6h_Storage,CA_PGE_N,Solar,0,0,0
1113426,2050,CSP_Trough_No_Storage,CA_PGE_N,Solar,0,0,0
1113427,2050,CSP_Trough_6h_Storage,CA_PGE_N,Solar,0,0,0
1113429,2050,CSP_Trough_No_Storage,CA_SCE_S,Solar,0,0,0
1113430,2050,CSP_Trough_6h_Storage,CA_SCE_S,Solar,0,0,0
1113435,2050,CSP_Trough_No_Storage,AZ_NW,Solar,0,0,0
1113436,2050,CSP_Trough_6h_Storage,AZ_NW,Solar,0,0,0
1113471,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1113472,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1113473,2050,Central_PV,NM_N,Solar,0,0.16023,0.020977
1113488,2050,Central_PV,NM_N,Solar,0,0.2591,0.034973
1113492,2050,CSP_Trough_No_Storage,AZ_PHX,Solar,0,0,0
1113493,2050,CSP_Trough_6h_Storage,AZ_PHX,Solar,0,0,0
1113495,2050,CSP_Trough_No_Storage,AZ_NM_N,Solar,0,0,0
1113496,2050,CSP_Trough_6h_Storage,AZ_NM_N,Solar,0,0,0
1113498,2050,CSP_Trough_No_Storage,AZ_PHX,Solar,0,0,0
1113499,2050,CSP_Trough_6h_Storage,AZ_PHX,Solar,0,0,0
1113504,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1113505,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1113507,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1113508,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1113509,2050,Central_PV,AZ_APS_N,Solar,0,0.22422,0.028614
1113512,2050,Central_PV,AZ_APS_N,Solar,0,0.23793,0.029314
1113513,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1113514,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1113516,2050,CSP_Trough_No_Storage,UT_S,Solar,0,0,0
1113517,2050,CSP_Trough_6h_Storage,UT_S,Solar,0,0,0
1113519,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1113520,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1113525,2050,CSP_Trough_No_Storage,AZ_NW,Solar,0,0,0
1113526,2050,CSP_Trough_6h_Storage,AZ_NW,Solar,0,0,0
1113531,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1113532,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1113534,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1113535,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1113537,2050,CSP_Trough_No_Storage,UT_S,Solar,0,0,0
1113538,2050,CSP_Trough_6h_Storage,UT_S,Solar,0,0,0
1113540,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1113541,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1113543,2050,CSP_Trough_No_Storage,NM_S_TX_EPE,Solar,0,0,0
1113544,2050,CSP_Trough_6h_Storage,NM_S_TX_EPE,Solar,0,0,0
1113546,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1113547,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1113549,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1113550,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1113552,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1113553,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1113555,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1113556,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1113557,2050,Central_PV,AZ_APS_N,Solar,1.1652e-05,0.74828,0.095888
1113558,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1113559,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1113561,2050,CSP_Trough_No_Storage,NV_S,Solar,0,0,0
1113562,2050,CSP_Trough_6h_Storage,NV_S,Solar,0,0,0
1113564,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1113565,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1113570,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1113571,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1113663,2050,CSP_Trough_No_Storage,MT_NE,Solar,0,0,0
1113664,2050,CSP_Trough_6h_Storage,MT_NE,Solar,0,0,0
1113714,2050,CSP_Trough_No_Storage,AZ_NW,Solar,0,0,0
1113715,2050,CSP_Trough_6h_Storage,AZ_NW,Solar,0,0,0
1113768,2050,CSP_Trough_No_Storage,CA_PGE_N,Solar,0,0,0
1113769,2050,CSP_Trough_6h_Storage,CA_PGE_N,Solar,0,0,0
1113777,2050,CSP_Trough_No_Storage,UT_N,Solar,0,0,0
1113778,2050,CSP_Trough_6h_Storage,UT_N,Solar,0,0,0
1113801,2050,CSP_Trough_No_Storage,WY_NW,Solar,0,0,0
1113802,2050,CSP_Trough_6h_Storage,WY_NW,Solar,0,0,0
1113849,2050,CSP_Trough_No_Storage,AZ_APS_SW,Solar,0,0,0
1113850,2050,CSP_Trough_6h_Storage,AZ_APS_SW,Solar,0,0,0
1113870,2050,CSP_Trough_No_Storage,UT_N,Solar,0,0,0
1113871,2050,CSP_Trough_6h_Storage,UT_N,Solar,0,0,0
1113893,2050,Central_PV,NM_N,Solar,0,0.18448,0.023785
1113903,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1113904,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1113915,2050,CSP_Trough_No_Storage,CA_SCE_SE,Solar,0,0,0
1113916,2050,CSP_Trough_6h_Storage,CA_SCE_SE,Solar,0,0,0
1113930,2050,CSP_Trough_No_Storage,CA_SCE_CEN,Solar,0,0,0
1113931,2050,CSP_Trough_6h_Storage,CA_SCE_CEN,Solar,0,0,0
1113944,2050,Central_PV,AZ_APS_E,Solar,0,0.23373,0.029797
1113947,2050,Central_PV,AZ_APS_N,Solar,0,0.25205,0.033796
1113954,2050,CSP_Trough_No_Storage,CA_SCE_SE,Solar,0,0,0
1113955,2050,CSP_Trough_6h_Storage,CA_SCE_SE,Solar,0,0,0
1113957,2050,CSP_Trough_No_Storage,NV_S,Solar,0,0,0
1113958,2050,CSP_Trough_6h_Storage,NV_S,Solar,0,0,0
1113963,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1113964,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1113969,2050,CSP_Trough_No_Storage,AZ_PHX,Solar,0,0,0
1113970,2050,CSP_Trough_6h_Storage,AZ_PHX,Solar,0,0,0
1113972,2050,CSP_Trough_No_Storage,AZ_NM_N,Solar,0,0,0
1113973,2050,CSP_Trough_6h_Storage,AZ_NM_N,Solar,0,0,0
1113974,2050,Central_PV,NM_N,Solar,0,0.22706,0.028447
1113978,2050,CSP_Trough_No_Storage,CA_IID,Solar,0,0,0
1113979,2050,CSP_Trough_6h_Storage,CA_IID,Solar,0,0,0
1113984,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1113985,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1113987,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1113988,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1113990,2050,CSP_Trough_No_Storage,CA_IID,Solar,0,0,0
1113991,2050,CSP_Trough_6h_Storage,CA_IID,Solar,0,0,0
1113993,2050,CSP_Trough_No_Storage,CA_SCE_S,Solar,0,0,0
1113994,2050,CSP_Trough_6h_Storage,CA_SCE_S,Solar,0,0,0
1113996,2050,CSP_Trough_No_Storage,AZ_SE,Solar,0,0,0
1113997,2050,CSP_Trough_6h_Storage,AZ_SE,Solar,0,0,0
1114008,2050,CSP_Trough_No_Storage,CA_SCE_SE,Solar,0,0,0
1114009,2050,CSP_Trough_6h_Storage,CA_SCE_SE,Solar,0,0,0
1114011,2050,CSP_Trough_No_Storage,CA_IID,Solar,0,0,0
1114012,2050,CSP_Trough_6h_Storage,CA_IID,Solar,0,0,0
1114014,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1114015,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1114017,2050,CSP_Trough_No_Storage,NV_N,Solar,0,0,0
1114018,2050,CSP_Trough_6h_Storage,NV_N,Solar,0,0,0
1114022,2050,Central_PV,AZ_APS_N,Solar,0,0.54066,0.072047
1114023,2050,CSP_Trough_No_Storage,AZ_APS_N,Solar,0,0,0
1114024,2050,CSP_Trough_6h_Storage,AZ_APS_N,Solar,0,0,0
1114026,2050,CSP_Trough_No_Storage,NV_S,Solar,0,0,0
1114027,2050,CSP_Trough_6h_Storage,NV_S,Solar,0,0,0
1114029,2050,CSP_Trough_No_Storage,NV_S,Solar,0,0,0
1114030,2050,CSP_Trough_6h_Storage,NV_S,Solar,0,0,0
1114032,2050,CSP_Trough_No_Storage,CA_SCE_S,Solar,0,0,0
1114033,2050,CSP_Trough_6h_Storage,CA_SCE_S,Solar,0,0,0
1114035,2050,CSP_Trough_No_Storage,NV_S,Solar,0,0,0
1114036,2050,CSP_Trough_6h_Storage,NV_S,Solar,0,0,0
1114107,2050,CSP_Trough_No_Storage,NV_S,Solar,0,0,0
1114108,2050,CSP_Trough_6h_Storage,NV_S,Solar,0,0,0
1114173,2050,CSP_Trough_No_Storage,MT_SW,Solar,0,0,0
1114174,2050,CSP_Trough_6h_Storage,MT_SW,Solar,0,0,0
1114191,2050,CSP_Trough_No_Storage,OR_WA_BPA,Solar,0,0,0
1114192,2050,CSP_Trough_6h_Storage,OR_WA_BPA,Solar,0,0,0
1114197,2050,CSP_Trough_No_Storage,ID_E,Solar,0,0,0
1114235,2050,Central_PV,CA_SMUD,Solar,0,0.31763,0.043396
1114236,2050,CSP_Trough_No_Storage,CA_SMUD,Solar,0,0,0
1114237,2050,CSP_Trough_6h_Storage,CA_SMUD,Solar,0,0,0
1114245,2050,CSP_Trough_No_Storage,WY_NW,Solar,0,0,0
1114246,2050,CSP_Trough_6h_Storage,WY_NW,Solar,0,0,0
1114296,2050,CSP_Trough_No_Storage,CA_IID,Solar,0,0,0
1114297,2050,CSP_Trough_6h_Storage,CA_IID,Solar,0,0,0
1114307,2050,Central_PV,NM_N,Solar,0,0.19161,0.024003
