STORAGE_GEN_TPS_1,STORAGE_GEN_TPS_2,StateOfCharge
5011_38,357472,0.0020271
5011_38,357476,0.001901
5011_38,357480,0.0018346
5011_38,357484,0.0019437
5011_38,357488,0.0020212
5011_38,357492,0.002039
5011_38,357496,0.0020576
5011_38,357500,0.0020373
5011_38,357504,0.0020311
5011_38,357508,0.0020579
5011_38,357512,0.0019984
5011_38,357516,0.0019585
5011_38,357520,0.0019579
5011_38,357524,0.0019919
5011_38,357528,0.0019973
5011_38,357532,0.0019526
5011_38,357536,0.0019035
5011_38,357540,0.0018657
5011_38,357544,0.0019664
5011_38,357548,0.0020459
5011_38,357552,0.0020803
5011_38,357556,0.0019715
5011_38,357560,0.0018309
5011_38,357564,0.00182
5011_38,357568,0.0018546
5011_38,357572,0.0018744
5011_38,357576,0.0018958
5011_38,357580,0.0019695
5011_38,357584,0.0020199
5011_38,357588,0.0020747
5011_38,357592,0.0020668
5011_38,357596,0.0020197
5011_38,357600,0.0019897
5011_38,357604,0.0020096
5011_38,357608,0.0019936
5011_38,357612,0.0019799
5011_38,357616,0.0020385
5011_38,357620,0.0020276
5011_38,357624,0.0020473
5011_38,357628,0.0020217
5011_38,357632,0.0019562
5011_38,357636,0.0019043
5011_38,357640,0.001922
5011_38,357644,0.0019013
5011_38,357648,0.0019193
5011_38,357652,0.0019562
5011_38,357656,0.0020579
5011_38,357660,0.002052
5011_38,357664,0.0020199
5011_38,357668,0.0019407
5011_38,357672,0.0018389
5011_38,357676,0.0019942
5011_38,357680,0.0021256
5011_38,357684,0.0021632
5011_38,357688,0.0020839
5011_38,357692,0.0019658
5011_38,357696,0.0018703
5011_38,357700,0.0019222
5011_38,357704,0.0020121
5011_38,357708,0.0020622
5011_38,357712,0.0019601
5011_38,357716,0.001879
5011_38,357720,0.001794
5011_38,357724,0.0018814
5011_38,357728,0.0019655
5011_38,357732,0.0020444
5011_38,357736,0.0020228
5011_38,357740,0.0019662
5011_38,357744,0.0019071
5011_38,357748,0.0020181
5011_38,357752,0.0020885
5011_38,357756,0.0020858
5011_38,357760,0.0020607
5011_38,357764,0.0020372
5011_38,357768,0.0020259
5011_38,357772,0.0019969
5011_38,357776,0.002014
5011_38,357780,0.0020546
5011_38,357784,0.0020201
5011_38,357788,0.0019733
5011_38,357792,0.0019237
5011_38,357796,0.0018862
5011_38,357800,0.001935
5011_38,357804,0.0019765
5011_38,357808,0.0019964
5011_38,357812,0.0019505
5011_38,357816,0.0018664
5011_38,357820,0.0019152
5011_38,357824,0.0019027
5011_38,357828,0.0019003
5011_38,357832,0.0019056
5011_38,357836,0.0018653
5011_38,357840,0.0018264
5011_38,357844,0.0018862
5011_38,357848,0.0020019
5011_38,357852,0.0020757
5011_38,357856,0.0020039
5011_38,357860,0.0019065
5011_38,357864,0.0018079
5011_38,357868,0.0019107
5011_38,357872,0.0020365
5011_38,357876,0.0020668
5011_38,357880,0.0020018
5011_38,357884,0.001918
5011_38,357888,0.0018468
5011_38,357892,0.0018832
5011_38,357896,0.0018965
5011_38,357900,0.0020051
5011_38,357904,0.0019396
5011_38,357908,0.0018612
5011_38,357912,0.0018475
5011_38,357916,0.0019762
5011_38,357920,0.0020051
5011_38,357924,0.0019467
5011_38,357928,0.0019288
5011_38,357932,0.0018629
5011_38,357936,0.0018183
5011_38,357940,0.0019066
5011_38,357944,0.0019124
5011_38,357948,0.0019026
5011_38,357952,0.0019574
5011_38,357956,0.0019481
5011_38,357960,0.0019444
5011_38,357964,0.0019397
5011_38,357968,0.0018737
5011_38,357972,0.0018277
5011_38,357976,0.0018892
5011_38,357980,0.0019581
5011_38,357984,0.0020096
5011_38,357988,0.0020161
5011_38,357992,0.0020078
5011_38,357996,0.0020357
5011_38,358000,0.0020702
5011_38,358004,0.0020598
5011_38,358008,0.0020541
5011_38,358012,0.0020626
5011_38,358016,0.0020958
5011_38,358020,0.0021401
5011_38,358024,0.0021097
5011_38,358028,0.0020716
5011_38,358032,0.002027
5011_38,358036,0.001998
5011_38,358040,0.0020261
5011_38,358044,0.0020268
5011_38,358048,0.0019714
5011_38,358052,0.0019224
5011_38,358056,0.0019013
5011_38,358060,0.0019846
5011_38,358064,0.0020633
5011_38,358068,0.0020295
5011_38,358072,0.0019821
5011_38,358076,0.0019077
5011_38,358080,0.0018687
5011_38,358084,0.0019158
5011_38,358088,0.0019678
5011_38,358092,0.0019596
5011_38,358096,0.0018788
5011_38,358100,0.0017848
5011_38,358104,0.0017496
5011_38,358108,0.0017929
5011_38,358112,0.0018238
5011_38,358116,0.0018865
5011_38,358120,0.0018435
5011_38,358124,0.00174
5011_38,358128,0.0017238
5011_38,358132,0.0018518
5011_38,358136,0.0019122
5011_38,358140,0.0019409
5011_38,358144,0.0019302
5011_38,358148,0.0018867
5011_38,358152,0.0018484
5011_38,358156,0.0018901
5011_38,358160,0.0018858
5011_38,358164,0.0019296
5011_38,358168,0.0019509
5011_38,358172,0.001931
5011_38,358176,0.0019335
5011_38,358180,0.0019271
5011_38,358184,0.0019171
5011_38,358188,0.0019593
5011_38,358192,0.0019618
5011_38,358196,0.0019399
5011_38,358200,0.0019181
5011_38,358204,0.0019754
5011_38,358208,0.0020536
5011_38,358212,0.0021521
5011_38,358216,0.0021093
5011_38,358220,0.0020829
5011_38,358224,0.0020633
5011_38,358228,0.0020666
5011_38,358232,0.0020935
5011_38,358236,0.002031
5011_38,358240,0.0020064
5011_38,358244,0.001975
5011_38,358248,0.001949
5011_38,358252,0.0019508
5011_38,358256,0.0019879
5011_38,358260,0.002027
5011_38,358264,0.0019864
5011_38,358268,0.001897
5011_38,358272,0.0018413
5011_38,358276,0.0019555
5011_38,358280,0.0020417
5011_38,358284,0.0021171
5011_38,358288,0.00209
5011_38,358292,0.0019663
5011_38,358296,0.0018829
5011_38,358300,0.0018758
5011_38,358304,0.001893
5011_38,358308,0.001922
5011_38,358312,0.0019063
5011_38,358316,0.0018118
5011_38,358320,0.0017887
5011_38,358324,0.0018453
5011_38,358328,0.0019419
5011_38,358332,0.0019952
5011_38,358336,0.0020596
5011_38,358340,0.0020629
5011_38,358344,0.0020713
5011_38,358348,0.0020604
5011_38,358352,0.0020137
5011_38,358356,0.0019775
5011_38,358360,0.0020143
5011_38,358364,0.0019802
5011_38,358368,0.0019752
5011_38,358372,0.0020442
5011_38,358376,0.0020287
5011_38,358380,0.0019368
5011_38,358384,0.0019073
5011_38,358388,0.0018817
5011_38,358392,0.001841
5011_38,358396,0.0017693
5011_38,358400,0.0016983
5011_38,358404,0.0016938
5011_38,358408,0.0017482
5011_38,358412,0.0017494
5011_38,358416,0.0017642
5011_38,358420,0.0018837
5011_38,358424,0.0019438
5011_38,358428,0.0019875
5011_38,358432,0.0020152
5011_38,358436,0.0019715
5011_38,358440,0.0019242
5011_38,358444,0.0019032
5011_38,358448,0.0019265
5011_38,358452,0.0019408
5011_38,358456,0.0019561
5011_38,358460,0.0019412
5011_38,358464,0.0019323
5011_38,358468,0.001921
5011_38,358472,0.0019392
5011_38,358476,0.00195
5011_38,358480,0.0019955
5011_38,358484,0.001927
5011_38,358488,0.0019407
5011_38,358492,0.0019638
5011_38,358496,0.0019618
5011_38,358500,0.0019536
5011_38,358504,0.0019282
5011_38,358508,0.0019211
5011_38,358512,0.0018456
5011_38,358516,0.0018419
5011_38,358520,0.0018143
5011_38,358524,0.0018053
5011_38,358528,0.0018274
5011_38,358532,0.0018047
5011_38,358536,0.0017907
5011_38,358540,0.0018673
5011_38,358544,0.0019127
5011_38,358548,0.0019252
5011_38,358552,0.0019879
5011_38,358556,0.0020196
5011_38,358560,0.0019959
5011_38,358564,0.0019019
5011_38,358568,0.0017925
5011_38,358572,0.0017673
5011_38,358576,0.0018091
5011_38,358580,0.0018148
5011_38,358584,0.0018003
5011_38,358588,0.0018279
5011_38,358592,0.0017982
5011_38,358596,0.0019067
5011_38,358600,0.0019696
5011_38,358604,0.0020441
5011_38,358608,0.0021477
5011_38,358612,0.0019934
5011_38,358616,0.0019078
5011_38,358620,0.0020356
5011_38,358624,0.0021935
5011_38,358628,0.0026346
5011_38,358632,0.0038803
5011_38,358636,1.4841e-05
5011_38,358640,0
5011_38,358644,0.0012154
5011_38,358648,0.0018064
5011_38,358652,0.0024458
5011_38,358656,0.0038804
5011_38,358660,0.0020793
5011_38,358664,0.0020767
5011_38,358668,0.002074
5011_38,358672,0.0020714
5011_38,358676,0.0020688
5011_38,358680,0.0038781
5011_38,358684,0.0024646
5011_38,358688,0.0013555
5011_38,358692,0.0013385
5011_38,358696,0
5011_38,358700,0
5011_38,358704,0.0010888
5011_38,358708,0.00098534
5011_38,358712,0.00087796
5011_38,358716,0.00074661
5011_38,358720,0.00060346
5011_38,358724,0.00060089
5011_38,358728,0.0037054
5011_38,358732,0.0027746
5011_38,358736,0.0020953
5011_38,358740,0.0020016
5011_38,358744,0.0013818
5011_38,358748,0.0013792
5011_38,358752,0.0038783
5011_38,358756,0.0027625
5011_38,358760,0.0019538
5011_38,358764,0.0019518
5011_38,358768,0.0011644
5011_38,358772,0.0011635
5011_38,358776,0.003059
5011_38,358780,0.0022164
5011_38,358784,0.0014305
5011_38,358788,0.0014285
5011_38,358792,0
5011_38,358796,0.0016812
5011_38,358800,0.0032118
5011_38,358804,0.0024604
5011_38,358808,0.0017864
5011_38,358812,0.0010768
5011_38,358816,0
5011_38,358820,0.003273
5011_38,358824,0.0038785
5011_38,358828,0.0022737
5011_38,358832,0.00089736
5011_38,358836,0.0019853
5011_38,358840,0.00022901
5011_38,358844,0.00047721
5011_38,358848,0.003748
5011_38,358852,0.0019044
5011_38,358856,0
5011_38,358860,0
5011_38,358864,0
5011_38,358868,0.0032761
5011_38,358872,0.0038795
5011_38,358876,0.0029796
5011_38,358880,0.0024184
5011_38,358884,0.00194
5011_38,358888,0.0019373
5011_38,358892,0.0019347
5011_38,358896,0.0019352
5011_38,358900,0.0014411
5011_38,358904,0.00088545
5011_38,358908,0.00018185
5011_38,358912,0.0001792
5011_38,358916,0.0034449
5011_38,358920,0.0036792
5011_38,358924,0.0026665
5011_38,358928,0.0019381
5011_38,358932,0.0012482
5011_38,358936,0.00048832
5011_38,358940,0.001849
5011_38,358944,0.003264
5011_38,358948,0.002506
5011_38,358952,0.001874
5011_38,358956,0.0012184
5011_38,358960,0.00062316
5011_38,358964,0.0019827
5011_38,358968,0.0034304
5011_38,358972,0.0028599
5011_38,358976,0.0024034
5011_38,358980,0.0019787
5011_38,358984,0.001576
5011_38,358988,0.0015734
5011_38,358992,0.0015708
5011_38,358996,0.00088266
5011_38,359000,0
5011_38,359004,0
5011_38,359008,0.0003069
5011_38,359012,0.0035784
5011_38,359016,0.0038798
5011_38,359020,0.0038784
5011_38,359024,0.0038771
5011_38,359028,0.003876
5011_38,359032,0.0038752
5011_38,359036,0.0038754
5011_38,359040,0.0038755
5011_38,359044,0.0038723
5011_38,359048,0.0022187
5011_38,359052,0.0022165
5011_38,359056,0.0022161
5011_38,359060,0.0022171
5011_38,359064,0.0022182
5011_38,359068,0.0012963
5011_38,359072,3.7866e-05
5011_38,359076,3.5203e-05
5011_38,359080,3.4573e-05
5011_38,359084,3.6666e-05
5011_38,359088,3.8079e-05
5011_38,359092,3.47e-05
5011_38,359096,3.0804e-05
5011_38,359100,3.0312e-05
5011_38,359104,2.9697e-05
5011_38,359108,3.0809e-05
5011_38,359112,3.0959e-05
5011_38,359116,2.4469e-05
5011_38,359120,1.4173e-05
5011_38,359124,1.1682e-05
5011_38,359128,1.05e-05
5011_38,359132,1.0437e-05
5011_38,359136,1.0325e-05
5011_38,359140,0
5011_38,359144,0
5011_38,359148,0
5011_38,359152,0
5011_38,359156,0.0017359
5011_38,359160,0.0033432
5011_38,359164,0.0025307
5011_38,359168,0.0018352
5011_38,359172,0.0018344
5011_38,359176,0.0018328
5011_38,359180,0.0018324
5011_38,359184,0.0018317
5011_38,359188,0.0011408
5011_38,359192,0
5011_38,359196,0
5011_38,359200,0
5011_38,359204,0.00031886
5011_38,359208,0.0035901
5011_38,359212,0.0035762
5011_38,359216,0.0016839
5011_38,359220,0.0016819
5011_38,359224,0
5011_38,359228,0
5011_38,359232,0.0032718
5011_38,359236,0.0032691
5011_38,359240,0
5011_38,359244,0
5011_38,359248,0.0012636
5011_38,359252,0.0024021
5011_38,359256,0.0038802
5011_38,359260,0.0038783
5011_38,359264,0.0025631
5011_38,359268,0.0025566
5011_38,359272,0.0025548
5011_38,359276,0.0025543
5011_38,359280,0.0025541
5011_38,359284,0.0021683
5011_38,359288,0.002165
5011_38,359292,0.0021647
5011_38,359296,0.0021645
5011_38,359300,0.0021646
5011_38,359304,0.0021645
5011_38,359308,0.0018419
5011_38,359312,0.0015021
5011_38,359316,0.0015014
5011_38,359320,0.0015009
5011_38,359324,0.001501
5011_38,359328,0.001501
5011_38,359332,0.00092579
5011_38,359336,1.6137e-05
5011_38,359340,0
5011_38,359344,0
5011_38,359348,0.0032598
5011_38,359352,0.0032609
5011_38,359356,0.0024753
5011_38,359360,0.0017981
5011_38,359364,0.0011276
5011_38,359368,0.00022394
5011_38,359372,0.00023276
5011_38,359376,0.0002336
5011_38,359380,0.00018092
5011_38,359384,0.00011374
5011_38,359388,0
5011_38,359392,0
5011_38,359396,0
5011_39,350664,26568
5011_39,350668,27787
5011_39,350672,20301
5011_39,350676,28276
5011_39,350680,29616
5011_39,350684,53269
5011_39,350688,53259
5011_39,350692,25029
5011_39,350696,453.72
5011_39,350700,32.258
5011_39,350704,463.16
5011_39,350708,2626.1
5011_39,350712,26001
5011_39,350716,14303
5011_39,350720,5078.1
5011_39,350724,1651.9
5011_39,350728,629.49
5011_39,350732,26304
5011_39,350736,49374
5011_39,350740,28424
5011_39,350744,2256.1
5011_39,350748,1015.1
5011_39,350752,745.65
5011_39,350756,26822
5011_39,350760,51929
5011_39,350764,39620
5011_39,350768,18971
5011_39,350772,10584
5011_39,350776,8847.4
5011_39,350780,34496
5011_39,350784,52949
5011_39,350788,51817
5011_39,350792,49691
5011_39,350796,48448
5011_39,350800,35241
5011_39,350804,32988
5011_39,350808,44408
5011_39,350812,29153
5011_39,350816,8923
5011_39,350820,3770.6
5011_39,350824,1197.8
5011_39,350828,27434
5011_39,350832,52618
5011_39,350836,35825
5011_39,350840,9298.8
5011_39,350844,4209.4
5011_39,350848,2271.6
5011_39,350852,28112
5011_39,350856,45926
5011_39,350860,30577
5011_39,350864,17433
5011_39,350868,15079
5011_39,350872,14765
5011_39,350876,26895
5011_39,350880,42948
5011_39,350884,26945
5011_39,350888,15229
5011_39,350892,8416.5
5011_39,350896,2491.4
5011_39,350900,27505
5011_39,350904,52422
5011_39,350908,42933
5011_39,350912,24714
5011_39,350916,11256
5011_39,350920,5617
5011_39,350924,10415
5011_39,350928,17779
5011_39,350932,7523.7
5011_39,350936,1602.9
5011_39,350940,2230.6
5011_39,350944,2784.3
5011_39,350948,28991
5011_39,350952,52967
5011_39,350956,52111
5011_39,350960,51423
5011_39,350964,49196
5011_39,350968,49486
5011_39,350972,50661
5011_39,350976,52194
5011_39,350980,26131
5011_39,350984,1319.7
5011_39,350988,603.61
5011_39,350992,915.18
5011_39,350996,26951
5011_39,351000,51569
5011_39,351004,36102
5011_39,351008,24444
5011_39,351012,16479
5011_39,351016,3097.9
5011_39,351020,3986.6
5011_39,351024,14698
5011_39,351028,8485
5011_39,351032,4218.6
5011_39,351036,4590.3
5011_39,351040,5517.4
5011_39,351044,28940
5011_39,351048,51775
5011_39,351052,49770
5011_39,351056,47961
5011_39,351060,46293
5011_39,351064,44314
5011_39,351068,46939
5011_39,351072,53045
5011_39,351076,38977
5011_39,351080,12710
5011_39,351084,4627.3
5011_39,351088,570.55
5011_39,351092,21458
5011_39,351096,45863
5011_39,351100,31008
5011_39,351104,5594.7
5011_39,351108,1479.2
5011_39,351112,1124.6
5011_39,351116,6443.2
5011_39,351120,30608
5011_39,351124,28169
5011_39,351128,19042
5011_39,351132,17785
5011_39,351136,17227
5011_39,351140,21638
5011_39,351144,31908
5011_39,351148,17383
5011_39,351152,5176.1
5011_39,351156,2701.1
5011_39,351160,629.28
5011_39,351164,26097
5011_39,351168,52409
5011_39,351172,31219
5011_39,351176,9898.1
5011_39,351180,7284.8
5011_39,351184,411.29
5011_39,351188,26595
5011_39,351192,52858
5011_39,351196,32957
5011_39,351200,10258
5011_39,351204,3289.9
5011_39,351208,441.6
5011_39,351212,26704
5011_39,351216,52956
5011_39,351220,34557
5011_39,351224,11053
5011_39,351228,7131.9
5011_39,351232,2242.8
5011_39,351236,28438
5011_39,351240,52273
5011_39,351244,44978
5011_39,351248,39898
5011_39,351252,30915
5011_39,351256,28315
5011_39,351260,34315
5011_39,351264,49565
5011_39,351268,26620
5011_39,351272,6166
5011_39,351276,1595.1
5011_39,351280,1334.7
5011_39,351284,27022
5011_39,351288,51585
5011_39,351292,29751
5011_39,351296,4115.2
5011_39,351300,1475.3
5011_39,351304,1465.9
5011_39,351308,15074
5011_39,351312,39131
5011_39,351316,37034
5011_39,351320,16542
5011_39,351324,15031
5011_39,351328,16807
5011_39,351332,17202
5011_39,351336,25156
5011_39,351340,7865.9
5011_39,351344,510.77
5011_39,351348,3417.8
5011_39,351352,3809.4
5011_39,351356,26957
5011_39,351360,52849
5011_39,351364,51520
5011_39,351368,42896
5011_39,351372,42424
5011_39,351376,25019
5011_39,351380,26480
5011_39,351384,30444
5011_39,351388,15029
5011_39,351392,644.06
5011_39,351396,2538.7
5011_39,351400,2710.1
5011_39,351404,27957
5011_39,351408,53097
5011_39,351412,35608
5011_39,351416,13816
5011_39,351420,6092.1
5011_39,351424,1994.6
5011_39,351428,27497
5011_39,351432,53030
5011_39,351436,40210
5011_39,351440,19657
5011_39,351444,5563.3
5011_39,351448,139.18
5011_39,351452,24392
5011_39,351456,49551
5011_39,351460,29012
5011_39,351464,1946.8
5011_39,351468,2283.5
5011_39,351472,2352.5
5011_39,351476,26717
5011_39,351480,51308
5011_39,351484,41290
5011_39,351488,20390
5011_39,351492,6194.8
5011_39,351496,4002.2
5011_39,351500,28780
5011_39,351504,53317
5011_39,351508,50419
5011_39,351512,29757
5011_39,351516,15402
5011_39,351520,874.36
5011_39,351524,27451
5011_39,351528,52301
5011_39,351532,26845
5011_39,351536,7180.3
5011_39,351540,6074.2
5011_39,351544,113.08
5011_39,351548,26660
5011_39,351552,53205
5011_39,351556,28019
5011_39,351560,255.62
5011_39,351564,808.2
5011_39,351568,196.3
5011_39,351572,26727
5011_39,351576,53256
5011_39,351580,36146
5011_39,351584,12837
5011_39,351588,1898.6
5011_39,351592,101.31
5011_39,351596,26614
5011_39,351600,53125
5011_39,351604,29476
5011_39,351608,3477.1
5011_39,351612,1238.6
5011_39,351616,79.029
5011_39,351620,26409
5011_39,351624,52732
5011_39,351628,34940
5011_39,351632,9353.9
5011_39,351636,2550.9
5011_39,351640,687.69
5011_39,351644,26995
5011_39,351648,53297
5011_39,351652,38743
5011_39,351656,8797.4
5011_39,351660,52.154
5011_39,351664,709.93
5011_39,351668,27009
5011_39,351672,53307
5011_39,351676,33652
5011_39,351680,6582.7
5011_39,351684,2068.8
5011_39,351688,150.61
5011_39,351692,26704
5011_39,351696,53224
5011_39,351700,31409
5011_39,351704,4922.8
5011_39,351708,2542.9
5011_39,351712,1090.2
5011_39,351716,27666
5011_39,351720,53023
5011_39,351724,35889
5011_39,351728,16539
5011_39,351732,4812.4
5011_39,351736,495.53
5011_39,351740,26538
5011_39,351744,53004
5011_39,351748,33220
5011_39,351752,30417
5011_39,351756,27146
5011_39,351760,26637
5011_39,351764,53109
5011_39,351768,53255
5011_39,351772,25044
5011_39,351776,3732.2
5011_39,351780,2190.2
5011_39,351784,2649.2
5011_39,351788,15767
5011_39,351792,41643
5011_39,351796,27619
5011_39,351800,6486.2
5011_39,351804,157.41
5011_39,351808,107.37
5011_39,351812,26691
5011_39,351816,53264
5011_39,351820,39307
5011_39,351824,15660
5011_39,351828,410.35
5011_39,351832,887.89
5011_39,351836,27486
5011_39,351840,53033
5011_39,351844,36396
5011_39,351848,7239
5011_39,351852,180.38
5011_39,351856,301.25
5011_39,351860,26752
5011_39,351864,53029
5011_39,351868,38119
5011_39,351872,17180
5011_39,351876,793.63
5011_39,351880,112.34
5011_39,351884,26662
5011_39,351888,53214
5011_39,351892,47785
5011_39,351896,21753
5011_39,351900,86.271
5011_39,351904,393.77
5011_39,351908,26842
5011_39,351912,53287
5011_39,351916,37989
5011_39,351920,16517
5011_39,351924,223.99
5011_39,351928,179.58
5011_39,351932,26714
5011_39,351936,53249
5011_39,351940,30482
5011_39,351944,12141
5011_39,351948,49.792
5011_39,351952,2341
5011_39,351956,27935
5011_39,351960,53319
5011_39,351964,33605
5011_39,351968,20340
5011_39,351972,3834.4
5011_39,351976,351.07
5011_39,351980,26750
5011_39,351984,53203
5011_39,351988,30003
5011_39,351992,1032.1
5011_39,351996,779.37
5011_39,352000,1320.2
5011_39,352004,9848.8
5011_39,352008,26795
5011_39,352012,25731
5011_39,352016,24108
5011_39,352020,24041
5011_39,352024,24011
5011_39,352028,42876
5011_39,352032,53057
5011_39,352036,45186
5011_39,352040,45119
5011_39,352044,44872
5011_39,352048,44711
5011_39,352052,53080
5011_39,352056,53326
5011_39,352060,30733
5011_39,352064,11578
5011_39,352068,21.575
5011_39,352072,2214.7
5011_39,352076,27794
5011_39,352080,53350
5011_39,352084,28668
5011_39,352088,2248.7
5011_39,352092,134.86
5011_39,352096,8401.2
5011_39,352100,28255
5011_39,352104,53332
5011_39,352108,49214
5011_39,352112,49165
5011_39,352116,49122
5011_39,352120,49135
5011_39,352124,49276
5011_39,352128,52908
5011_39,352132,35355
5011_39,352136,11598
5011_39,352140,80.709
5011_39,352144,90.732
5011_39,352148,14159
5011_39,352152,40818
5011_39,352156,23396
5011_39,352160,287.03
5011_39,352164,25.07
5011_39,352168,10760
5011_39,352172,28258
5011_39,352176,53333
5011_39,352180,23582
5011_39,352184,6886.1
5011_39,352188,3865.4
5011_39,352192,3745.6
5011_39,352196,28454
5011_39,352200,53127
5011_39,352204,36033
5011_39,352208,5753
5011_39,352212,23.238
