STORAGE_GEN_TPS_1,STORAGE_GEN_TPS_2,ChargeStorage
5011_7,351068,16648
5011_7,351072,8441.5
5011_7,351076,755.28
5011_7,351080,762.9
5011_7,351084,766.41
5011_7,351088,14250
5011_7,351092,14500
5011_7,351096,9765.6
5011_7,351100,967.76
5011_7,351104,970.84
5011_7,351108,979.93
5011_7,351112,13561
5011_7,351116,15393
5011_7,351120,10494
5011_7,351124,810.47
5011_7,351128,805.73
5011_7,351132,815.04
5011_7,351136,11492
5011_7,351140,15407
5011_7,351144,12551
5011_7,351148,882.21
5011_7,351152,878
5011_7,351156,887.34
5011_7,351160,13121
5011_7,351164,14829
5011_7,351168,11391
5011_7,351172,941.64
5011_7,351176,947.84
5011_7,351180,953.29
5011_7,351184,13096
5011_7,351188,14774
5011_7,351192,11694
5011_7,351196,882.6
5011_7,351200,906.69
5011_7,351204,939.5
5011_7,351208,4048.5
5011_7,351212,11668
5011_7,351216,15548
5011_7,351220,327.31
5011_7,351224,331.94
5011_7,351228,339.23
5011_7,351232,3146.9
5011_7,351236,9035.3
5011_7,351240,9105.1
5011_7,351244,338.63
5011_7,351248,334.12
5011_7,351252,333.07
5011_7,351256,12922
5011_7,351260,15333
5011_7,351264,11509
5011_7,351268,891.86
5011_7,351272,891.05
5011_7,351276,893.35
5011_7,351280,12799
5011_7,351284,14736
5011_7,351288,12384
5011_7,351292,758.01
5011_7,351296,760.28
5011_7,351300,768.81
5011_7,351304,12572
5011_7,351308,14589
5011_7,351312,12440
5011_7,351316,1047.4
5011_7,351320,1042.9
5011_7,351324,1067.8
5011_7,351328,12759
5011_7,351332,14130
5011_7,351336,10968
5011_7,351340,1613.9
5011_7,351344,1616.8
5011_7,351348,1655.6
5011_7,351352,12310
5011_7,351356,13720
5011_7,351360,10928
5011_7,351364,1571.4
5011_7,351368,1591.4
5011_7,351372,1631.5
5011_7,351376,12228
5011_7,351380,13818
5011_7,351384,11343
5011_7,351388,1476.1
5011_7,351392,1479.1
5011_7,351396,1543.8
5011_7,351400,12197
5011_7,351404,11058
5011_7,351408,13637
5011_7,351412,1495.6
5011_7,351416,1485.5
5011_7,351420,1524.4
5011_7,351424,12672
5011_7,351428,14008
5011_7,351432,10661
5011_7,351436,1583.3
5011_7,351440,1606.4
5011_7,351444,1668.6
5011_7,351448,11347
5011_7,351452,13284
5011_7,351456,11851
5011_7,351460,1713.8
5011_7,351464,1718.6
5011_7,351468,1780.5
5011_7,351472,11908
5011_7,351476,13444
5011_7,351480,10957
5011_7,351484,1632.7
5011_7,351488,1626
5011_7,351492,1693.8
5011_7,351496,11355
5011_7,351500,10047
5011_7,351504,12675
5011_7,351508,1662.5
5011_7,351512,1645.7
5011_7,351516,1691.5
5011_7,351520,11953
5011_7,351524,13682
5011_7,351528,11813
5011_7,351532,1479.6
5011_7,351536,1506.2
5011_7,351540,1547.8
5011_7,351544,12428
5011_7,351548,13903
5011_7,351552,10435
5011_7,351556,1672.2
5011_7,351560,1681.6
5011_7,351564,1753.7
5011_7,351568,13731
5011_7,351572,14637
5011_7,351576,8337.2
5011_7,351580,1044.4
5011_7,351584,1064.8
5011_7,351588,1102.5
5011_7,351592,1521.3
5011_7,351596,15420
5011_7,351600,11864
5011_7,351604,1113.2
5011_7,351608,1109.2
5011_7,351612,1134
5011_7,351616,12122
5011_7,351620,13449
5011_7,351624,11847
5011_7,351628,1738.7
5011_7,351632,1726.9
5011_7,351636,1764
5011_7,351640,11197
5011_7,351644,13033
5011_7,351648,11184
5011_7,351652,1829.7
5011_7,351656,1811.7
5011_7,351660,1879
5011_7,351664,11204
5011_7,351668,12816
5011_7,351672,10946
5011_7,351676,1834
5011_7,351680,1830
5011_7,351684,1912
5011_7,351688,11804
5011_7,351692,13254
5011_7,351696,11265
5011_7,351700,1311.2
5011_7,351704,1338.9
5011_7,351708,1398.4
5011_7,351712,1867
5011_7,351716,13579
5011_7,351720,13792
5011_7,351724,1336.8
5011_7,351728,1324.8
5011_7,351732,1346
5011_7,351736,12275
5011_7,351740,13589
5011_7,351744,12143
5011_7,351748,1647.2
5011_7,351752,1687.8
5011_7,351756,1757.8
5011_7,351760,11045
5011_7,351764,13917
5011_7,351768,12501
5011_7,351772,40.075
5011_7,351776,39.193
5011_7,351780,41.981
5011_7,351784,48.392
5011_7,351788,702.93
5011_7,351792,883.61
5011_7,351796,40.758
5011_7,351800,39.208
5011_7,351804,42.315
5011_7,351808,12931
5011_7,351812,16401
5011_7,351816,9195.2
5011_7,351820,661.07
5011_7,351824,654.67
5011_7,351828,663.27
5011_7,351832,12066
5011_7,351836,14360
5011_7,351840,13252
5011_7,351844,696.43
5011_7,351848,701.51
5011_7,351852,705.24
5011_7,351856,13764
5011_7,351860,14761
5011_7,351864,10590
5011_7,351868,1185.6
5011_7,351872,1175
5011_7,351876,1187.9
5011_7,351880,8928.8
5011_7,351884,14963
5011_7,351888,13916
5011_7,351892,1398.4
5011_7,351896,1382.5
5011_7,351900,1385.5
5011_7,351904,12453
5011_7,351908,13830
5011_7,351912,12169
5011_7,351916,1404
5011_7,351920,1401.2
5011_7,351924,1426.3
5011_7,351928,12295
5011_7,351932,13806
5011_7,351936,12511
5011_7,351940,1172.7
5011_7,351944,1188.8
5011_7,351948,1199.2
5011_7,351952,14146
5011_7,351956,14812
5011_7,351960,8576.6
5011_7,351964,1451.7
5011_7,351968,1438.9
5011_7,351972,1464.2
5011_7,351976,13496
5011_7,351980,14466
5011_7,351984,11171
5011_7,351988,95.099
5011_7,351992,93.756
5011_7,351996,99.957
5011_7,352000,566.29
5011_7,352004,15610
5011_7,352008,13408
5011_7,352012,83.251
5011_7,352016,82.381
5011_7,352020,89.707
5011_7,352024,13459
5011_7,352028,14929
5011_7,352032,12338
5011_7,352036,20.913
5011_7,352040,20.732
5011_7,352044,21.616
5011_7,352048,13412
5011_7,352052,16468
5011_7,352056,8633.8
5011_7,352060,21.414
5011_7,352064,21.362
5011_7,352068,22.916
5011_7,352072,3933.3
5011_7,352076,7485.2
5011_7,352080,10469
5011_7,352084,215.72
5011_7,352088,212.38
5011_7,352092,213.94
5011_7,352096,13025
5011_7,352100,14020
5011_7,352104,12921
5011_7,352108,873.72
5011_7,352112,873.64
5011_7,352116,882.07
5011_7,352120,10076
5011_7,352124,16113
5011_7,352128,10425
5011_7,352132,1084
5011_7,352136,1075.3
5011_7,352140,1107.6
5011_7,352144,12287
5011_7,352148,13481
5011_7,352152,12117
5011_7,352156,1635.9
5011_7,352160,1614
5011_7,352164,1650
5011_7,352168,14304
5011_7,352172,14496
5011_7,352176,9345.3
5011_7,352180,10.014
5011_7,352184,9.9998
5011_7,352188,10.206
5011_7,352192,15155
5011_7,352196,14163
5011_7,352200,11710
5011_7,352204,9.9879
5011_7,352208,9.9125
5011_7,352212,10.308
5011_7,352216,1912.8
5011_7,352220,6042.3
5011_7,352224,14682
5011_7,352228,86.328
5011_7,352232,86.078
5011_7,352236,91.905
5011_7,352240,14745
5011_7,352244,16281
5011_7,352248,8189.3
5011_7,352252,200.97
5011_7,352256,202.38
5011_7,352260,213.4
5011_7,352264,4193.2
5011_7,352268,16884
5011_7,352272,3630.5
5011_7,352276,203.57
5011_7,352280,203.41
5011_7,352284,206.9
5011_7,352288,14786
5011_7,352292,16833
5011_7,352296,5940.1
5011_7,352300,13.837
5011_7,352304,13.722
5011_7,352308,14.185
5011_7,352312,12591
5011_7,352316,16097
5011_7,352320,3427.5
5011_7,352324,13.831
5011_7,352328,13.62
5011_7,352332,14.123
5011_7,352336,10891
5011_7,352340,13678
5011_7,352344,14178
5011_7,352348,1415.7
5011_7,352352,1410.8
5011_7,352356,1444.3
5011_7,352360,12930
5011_7,352364,13138
5011_7,352368,11964
5011_7,352372,1476.4
5011_7,352376,1477.5
5011_7,352380,1507.2
5011_7,352384,14464
5011_7,352388,14516
5011_7,352392,7936.3
5011_7,352396,1425.8
5011_7,352400,1436.5
5011_7,352404,1471
5011_7,352408,10894
5011_7,352412,14207
5011_7,352416,13963
5011_7,352420,425.83
5011_7,352424,438.73
5011_7,352428,449.92
5011_7,352432,16794
5011_7,352436,13691
5011_7,352440,3794.8
5011_7,352444,224.97
5011_7,352448,228.75
5011_7,352452,238.21
5011_7,352456,406.01
5011_7,352460,12295
5011_7,352464,16861
5011_7,352468,238.07
5011_7,352472,238.56
5011_7,352476,243.79
5011_7,352480,4331.9
5011_7,352484,16482
5011_7,352488,16329
5011_7,352492,998.96
5011_7,352496,1015.2
5011_7,352500,1045
5011_7,352504,16434
5011_7,352508,9762.5
5011_7,352512,2790.8
5011_7,352516,1026.8
5011_7,352520,1022.7
5011_7,352524,1030.8
5011_7,352528,14295
5011_7,352532,10057
5011_7,352536,13974
5011_7,352540,1352.9
5011_7,352544,1368.4
5011_7,352548,1416.4
5011_7,352552,12783
5011_7,352556,12708
5011_7,352560,12648
5011_7,352564,1340.9
5011_7,352568,1349.2
5011_7,352572,1385.9
5011_7,352576,11064
5011_7,352580,12954
5011_7,352584,12434
5011_7,352588,1736.9
5011_7,352592,1753.3
5011_7,352596,1792.7
5011_7,352600,12154
5011_7,352604,12305
5011_7,352608,10493
5011_7,352612,1803.8
5011_7,352616,1855.4
5011_7,352620,1910.6
5011_7,352624,12432
5011_7,352628,12470
5011_7,352632,10576
5011_7,352636,1560.6
5011_7,352640,1560.2
5011_7,352644,1617.8
5011_7,352648,12020
5011_7,352652,13567
5011_7,352656,11861
5011_7,352660,1503.1
5011_7,352664,1517
5011_7,352668,1574.5
5011_7,352672,13756
5011_7,352676,14604
5011_7,352680,9716.6
5011_7,352684,475.86
5011_7,352688,491.48
5011_7,352692,514.82
5011_7,352696,2719
5011_7,352700,16479
5011_7,352704,5411
5011_7,352708,12.13
5011_7,352712,12.116
5011_7,352716,12.294
5011_7,352720,27.571
5011_7,352724,907.38
5011_7,352728,14647
5011_7,352732,12.154
5011_7,352736,12.147
5011_7,352740,12.285
5011_7,352744,11734
5011_7,352748,13841
5011_7,352752,13739
5011_7,352756,1310.7
5011_7,352760,1309.8
5011_7,352764,1367.3
5011_7,352768,11754
5011_7,352772,14705
5011_7,352776,12726
5011_7,352780,54.46
5011_7,352784,55.175
5011_7,352788,57.045
5011_7,352792,15465
5011_7,352796,16919
5011_7,352800,2420.4
5011_7,352804,11.34
5011_7,352808,11.004
5011_7,352812,11.847
5011_7,352816,10857
5011_7,352820,14227
5011_7,352824,9288.7
5011_7,352828,1877.5
5011_7,352832,1874.2
5011_7,352836,1966.4
5011_7,352840,12192
5011_7,352844,13331
5011_7,352848,12026
5011_7,352852,680.52
5011_7,352856,699.33
5011_7,352860,726.37
5011_7,352864,6332.7
5011_7,352868,15676
5011_7,352872,11838
5011_7,352876,115.52
5011_7,352880,117.48
5011_7,352884,129.35
5011_7,352888,1380.5
5011_7,352892,14342
5011_7,352896,1371.3
5011_7,352900,118.88
5011_7,352904,120.06
5011_7,352908,130.49
5011_7,352912,2535.8
5011_7,352916,16453
5011_7,352920,16329
5011_7,352924,951.51
5011_7,352928,963.9
5011_7,352932,978.86
5011_7,352936,12186
5011_7,352940,12266
5011_7,352944,11941
5011_7,352948,1953
5011_7,352952,1973
5011_7,352956,2087.8
5011_7,352960,9909.7
5011_7,352964,12105
5011_7,352968,10213
5011_7,352972,1923.7
5011_7,352976,1943.8
5011_7,352980,2024.5
5011_7,352984,10729
5011_7,352988,12260
5011_7,352992,10523
5011_7,352996,1843.8
5011_7,353000,1874.9
5011_7,353004,2005
5011_7,353008,12971
5011_7,353012,12488
5011_7,353016,9115.2
5011_7,353020,938.04
5011_7,353024,966.77
5011_7,353028,1020.4
5011_7,353032,3024.2
5011_7,353036,6255.5
5011_7,353040,2387
5011_7,353044,1016.2
5011_7,353048,1014.4
5011_7,353052,1030.5
5011_7,353056,13069
5011_7,353060,13197
5011_7,353064,11627
5011_7,353068,1711.6
5011_7,353072,1767.8
5011_7,353076,1869.7
5011_7,353080,12622
5011_7,353084,12759
5011_7,353088,11076
5011_7,353092,1695.3
5011_7,353096,1742.6
5011_7,353100,1877.3
5011_7,353104,13931
5011_7,353108,14361
5011_7,353112,7128
5011_7,353116,452.05
5011_7,353120,468.66
5011_7,353124,497.87
5011_7,353128,1307.1
5011_7,353132,10505
5011_7,353136,1114.1
5011_7,353140,477.02
5011_7,353144,475.85
5011_7,353148,490.88
5011_7,353152,12454
5011_7,353156,12487
5011_7,353160,10962
5011_7,353164,1959.3
5011_7,353168,1975.3
5011_7,353172,2098.8
5011_7,353176,10661
5011_7,353180,12033
5011_7,353184,10354
5011_7,353188,1861.9
5011_7,353192,1893.6
5011_7,353196,1979.6
5011_7,353200,10525
5011_7,353204,12160
5011_7,353208,10374
5011_7,353212,1842
5011_7,353216,1906.9
5011_7,353220,2032.1
5011_7,353224,10726
5011_7,353228,12205
5011_7,353232,10569
5011_7,353236,1897.3
5011_7,353240,1944.8
5011_7,353244,2054.4
5011_7,353248,11068
5011_7,353252,12376
5011_7,353256,10655
5011_7,353260,1766.5
5011_7,353264,1831.2
5011_7,353268,1949.8
5011_7,353272,11840
5011_7,353276,13058
5011_7,353280,11523
5011_7,353284,645.93
5011_7,353288,673.48
5011_7,353292,701.88
5011_7,353296,5387.6
5011_7,353300,16205
5011_7,353304,2980.4
5011_7,353308,672.83
5011_7,353312,676.47
5011_7,353316,694.17
5011_7,353320,11345
5011_7,353324,14047
5011_7,353328,10607
5011_7,353332,1719.1
5011_7,353336,1727
5011_7,353340,1846.2
5011_7,353344,12386
5011_7,353348,12386
5011_7,353352,10488
5011_7,353356,1856.6
5011_7,353360,1906.5
5011_7,353364,1996.1
5011_7,353368,11955
5011_7,353372,11821
5011_7,353376,10413
5011_7,353380,1831.1
5011_7,353384,1861.1
5011_7,353388,1952
5011_7,353392,10739
5011_7,353396,12813
5011_7,353400,10823
5011_7,353404,1600
5011_7,353408,1624.4
5011_7,353412,1677.9
5011_7,353416,12933
5011_7,353420,13026
5011_7,353424,11198
5011_7,353428,1394.8
5011_7,353432,1430.3
5011_7,353436,1492.4
5011_7,353440,12987
5011_7,353444,13113
5011_7,353448,11098
5011_7,353452,1592.3
5011_7,353456,1601.8
5011_7,353460,1666.9
5011_7,353464,12336
5011_7,353468,11639
5011_7,353472,8758.8
5011_7,353476,1864.7
5011_7,353480,1838.8
5011_7,353484,1956.5
5011_7,353488,12263
5011_7,353492,12232
5011_7,353496,10645
5011_7,353500,1790.7
5011_7,353504,1825.4
5011_7,353508,1952.4
5011_7,353512,11173
5011_7,353516,12304
5011_7,353520,10614
5011_7,353524,1755.9
5011_7,353528,1837.5
5011_7,353532,1946
5011_7,353536,12290
5011_7,353540,12082
5011_7,353544,10236
5011_7,353548,1582.2
5011_7,353552,1685.5
5011_7,353556,1800.5
5011_7,353560,12215
5011_7,353564,11315
5011_7,353568,11958
5011_7,353572,1566.9
5011_7,353576,1653.5
5011_7,353580,1763.1
5011_7,353584,10122
5011_7,353588,13327
5011_7,353592,12020
5011_7,353596,1642.1
5011_7,353600,1716.5
5011_7,353604,1809.5
5011_7,353608,11709
5011_7,353612,12718
5011_7,353616,10773
5011_7,353620,1716
5011_7,353624,1778.3
5011_7,353628,1888.4
5011_7,353632,11357
5011_7,353636,12460
5011_7,353640,10713
5011_7,353644,1786.4
5011_7,353648,1868.2
5011_7,353652,1970.2
5011_7,353656,11437
5011_7,353660,12409
5011_7,353664,9218.1
5011_7,353668,1824
5011_7,353672,1862.9
5011_7,353676,1976.8
5011_7,353680,11307
5011_7,353684,12373
5011_7,353688,10353
5011_7,353692,1767.1
5011_7,353696,1824.5
5011_7,353700,1954.5
5011_7,353704,11423
5011_7,353708,12540
5011_7,353712,10842
5011_7,353716,1677
5011_7,353720,1761.3
5011_7,353724,1869.2
5011_7,353728,11718
5011_7,353732,12723
5011_7,353736,10986
5011_7,353740,1688.4
5011_7,353744,1784.9
5011_7,353748,1890.1
5011_7,353752,12101
5011_7,353756,13001
5011_7,353760,10998
5011_7,353764,1471.9
5011_7,353768,1581
5011_7,353772,1678.3
5011_7,353776,14304
5011_7,353780,14167
5011_7,353784,5432.7
5011_7,353788,1446.9
5011_7,353792,1539.3
5011_7,353796,1632.9
5011_7,353800,13808
5011_7,353804,13668
5011_7,353808,8248.7
5011_7,353812,1459.3
5011_7,353816,1526.3
5011_7,353820,1646.3
5011_7,353824,13636
5011_7,353828,14050
5011_7,353832,9140.5
5011_7,353836,1424.9
5011_7,353840,1494.7
5011_7,353844,1610.8
5011_7,353848,13363
5011_7,353852,13372
5011_7,353856,11431
5011_7,353860,574.11
5011_7,353864,605.04
5011_7,353868,642.01
5011_7,353872,13881
5011_7,353876,13230
5011_7,353880,6269.7
5011_7,353884,547.84
5011_7,353888,567.44
5011_7,353892,598.25
5011_7,353896,9410.3
5011_7,353900,15198
5011_7,353904,925.45
5011_7,353908,550.39
5011_7,353912,567.12
5011_7,353916,584.84
5011_7,353920,15471
5011_7,353924,12443
5011_7,353928,8561.5
5011_7,353932,677.38
5011_7,353936,707.71
5011_7,353940,744.47
5011_7,353944,16157
5011_7,353948,12873
5011_7,353952,7306.1
5011_7,353956,804.93
5011_7,353960,841.8
5011_7,353964,880.73
5011_7,353968,15301
5011_7,353972,15148
5011_7,353976,7650
5011_7,353980,995.09
5011_7,353984,1048.5
5011_7,353988,1111.1
5011_7,353992,14485
5011_7,353996,14226
5011_7,354000,10537
5011_7,354004,515.79
5011_7,354008,542.71
5011_7,354012,575.82
5011_7,354016,16420
5011_7,354020,14796
5011_7,354024,2127.7
5011_7,354028,521.26
5011_7,354032,535.51
5011_7,354036,550.73
5011_7,354040,12557
5011_7,354044,14231
5011_7,354048,12430
5011_7,354052,1265.9
5011_7,354056,1313.9
5011_7,354060,1389
5011_7,354064,13007
5011_7,354068,12711
5011_7,354072,12029
5011_7,354076,1517.5
5011_7,354080,1618.4
5011_7,354084,1722.5
5011_7,354088,13088
5011_7,354092,12793
5011_7,354096,11315
5011_7,354100,1150.1
5011_7,354104,1213.3
5011_7,354108,1276.4
5011_7,354112,13455
5011_7,354116,13329
5011_7,354120,11854
5011_7,354124,1064.9
5011_7,354128,1137.1
5011_7,354132,1182.8
5011_7,354136,12706
5011_7,354140,13508
5011_7,354144,11882
5011_7,354148,1428.1
5011_7,354152,1509.6
5011_7,354156,1621.9
5011_7,354160,10571
5011_7,354164,13179
5011_7,354168,11591
5011_7,354172,1750
5011_7,354176,1817.5
5011_7,354180,1948.7
5011_7,354184,11402
5011_7,354188,12435
5011_7,354192,10707
5011_7,354196,1879.3
5011_7,354200,1941.5
5011_7,354204,2088.2
5011_7,354208,11706
5011_7,354212,11368
5011_7,354216,10679
5011_7,354220,1677.7
5011_7,354224,1779.8
5011_7,354228,1901.9
5011_7,354232,12303
5011_7,354236,12160
5011_7,354240,11122
5011_7,354244,1273
5011_7,354248,1354.3
5011_7,354252,1419.6
5011_7,354256,13522
5011_7,354260,13521
5011_7,354264,11169
5011_7,354268,566.7
5011_7,354272,601.19
5011_7,354276,627.69
5011_7,354280,15245
5011_7,354284,15272
5011_7,354288,7968.7
5011_7,354292,174
5011_7,354296,183.01
5011_7,354300,200.73
5011_7,354304,16539
5011_7,354308,15468
5011_7,354312,243.69
5011_7,354316,179.92
5011_7,354320,182.87
5011_7,354324,202.15
5011_7,354328,16198
5011_7,354332,13579
5011_7,354336,8394.7
5011_7,354340,233.76
5011_7,354344,243.08
5011_7,354348,267.63
5011_7,354352,16634
5011_7,354356,15228
5011_7,354360,5787.1
5011_7,354364,295.03
5011_7,354368,309.93
5011_7,354372,327.71
5011_7,354376,16467
5011_7,354380,16199
5011_7,354384,5087
5011_7,354388,36.001
5011_7,354392,38.292
5011_7,354396,44.671
5011_7,354400,9769.7
5011_7,354404,6023.2
5011_7,354408,1486.3
5011_7,354412,35.105
5011_7,354416,36.437
5011_7,354420,43.321
5011_7,354424,15288
5011_7,354428,11734
5011_7,354432,54.571
5011_7,354436,39.842
5011_7,354440,41.379
5011_7,354444,47.318
5011_7,354448,15456
5011_7,354452,12404
5011_7,354456,9994
5011_7,354460,207.27
5011_7,354464,218.68
5011_7,354468,238.1
5011_7,354472,16666
5011_7,354476,13672
5011_7,354480,5567.2
5011_7,354484,439.5
5011_7,354488,450.73
5011_7,354492,470.73
5011_7,354496,13870
5011_7,354500,13636
5011_7,354504,12148
5011_7,354508,868.53
5011_7,354512,915.62
5011_7,354516,975.88
5011_7,354520,13950
5011_7,354524,13539
5011_7,354528,11957
5011_7,354532,695.16
5011_7,354536,736.16
5011_7,354540,786.5
5011_7,354544,15859
5011_7,354548,12050
5011_7,354552,9786.9
5011_7,354556,326.24
5011_7,354560,340.62
5011_7,354564,366.53
5011_7,354568,14093
5011_7,354572,12962
5011_7,354576,11544
5011_7,354580,275.22
5011_7,354584,291.87
5011_7,354588,317.62
5011_7,354592,15432
5011_7,354596,12748
5011_7,354600,9925.8
5011_7,354604,563.16
5011_7,354608,594.55
5011_7,354612,628.34
5011_7,354616,13796
5011_7,354620,13416
5011_7,354624,12358
5011_7,354628,995.68
5011_7,354632,1057.8
5011_7,354636,1119.1
5011_7,354640,13713
5011_7,354644,13583
5011_7,354648,11907
5011_7,354652,991.88
5011_7,354656,1036.6
5011_7,354660,1102.3
5011_7,354664,14098
5011_7,354668,13407
5011_7,354672,11547
5011_7,354676,680.35
5011_7,354680,710.44
5011_7,354684,755.88
5011_7,354688,15251
5011_7,354692,13558
5011_7,354696,9974
5011_7,354700,185.78
5011_7,354704,193.87
5011_7,354708,214.73
5011_7,354712,14202
5011_7,354716,13496
5011_7,354720,11160
5011_7,354724,168.96
5011_7,354728,179.18
5011_7,354732,199.02
5011_7,354736,15246
5011_7,354740,14683
5011_7,354744,8955.8
5011_7,354748,161.26
5011_7,354752,167.2
5011_7,354756,183.11
5011_7,354760,16573
5011_7,354764,8788.6
5011_7,354768,5043.4
5011_7,354772,51.4
5011_7,354776,54.179
5011_7,354780,63.782
5011_7,354784,4976.5
5011_7,354788,7272
5011_7,354792,8679.8
5011_7,354796,0
5011_7,354800,0
5011_7,354804,0
5011_7,354808,7883.8
5011_7,354812,10331
5011_7,354816,8513.4
5011_7,354820,0
5011_7,354824,0
5011_7,354828,0
5011_7,354832,8952.2
5011_7,354836,14140
5011_7,354840,1698.8
5011_7,354844,0
5011_7,354848,0
5011_7,354852,0
5011_7,354856,13233
5011_7,354860,12563
5011_7,354864,553.69
5011_7,354868,0
5011_7,354872,0
5011_7,354876,0
5011_7,354880,11184
5011_7,354884,6731.7
5011_7,354888,0
5011_7,354892,0
5011_7,354896,0
5011_7,354900,0
5011_7,354904,14271
5011_7,354908,13713
5011_7,354912,4333.7
5011_7,354916,0
5011_7,354920,0
5011_7,354924,0
5011_7,354928,12790
5011_7,354932,8557.9
5011_7,354936,483.47
5011_7,354940,0
5011_7,354944,0
5011_7,354948,0
5011_7,354952,14022
5011_7,354956,12913
5011_7,354960,1476.3
5011_7,354964,0
5011_7,354968,0
5011_7,354972,0
5011_7,354976,14505
5011_7,354980,9646.4
5011_7,354984,2286
5011_7,354988,0
5011_7,354992,0
5011_7,354996,0
5011_7,355000,14240
5011_7,355004,11053
5011_7,355008,0
5011_7,355012,0
5011_7,355016,0
5011_7,355020,0
5011_7,355024,14085
5011_7,355028,9742.6
5011_7,355032,598.29
5011_7,355036,0
5011_7,355040,0
5011_7,355044,0
5011_7,355048,11815
5011_7,355052,10514
5011_7,355056,4427.7
5011_7,355060,0
5011_7,355064,0
5011_7,355068,0
5011_7,355072,10091
5011_7,355076,13244
5011_7,355080,0
5011_7,355084,0
5011_7,355088,0
5011_7,355092,0
5011_7,355096,12223
5011_7,355100,14780
5011_7,355104,6079.8
5011_7,355108,0
5011_7,355112,0
5011_7,355116,0
5011_7,355120,8692
5011_7,355124,15279
5011_7,355128,709.83
5011_7,355132,0
5011_7,355136,0
5011_7,355140,0
5011_7,355144,15627
5011_7,355148,11020
5011_7,355152,3060.6
5011_7,355156,0
5011_7,355160,0
5011_7,355164,0
5011_7,355168,13526
5011_7,355172,13774
5011_7,355176,8953.4
5011_7,355180,0
5011_7,355184,0
5011_7,355188,0
5011_7,355192,13396
5011_7,355196,12527
5011_7,355200,9691
5011_7,355204,0
5011_7,355208,0
5011_7,355212,0
5011_7,355216,13534
5011_7,355220,13822
5011_7,355224,9486.9
5011_7,355228,0
5011_7,355232,0
5011_7,355236,0
5011_7,355240,12978
5011_7,355244,13973
5011_7,355248,10634
5011_7,355252,0
5011_7,355256,0
5011_7,355260,0
5011_7,355264,13503
5011_7,355268,15153
5011_7,355272,8011
5011_7,355276,0
5011_7,355280,0
5011_7,355284,0
5011_7,355288,16695
5011_7,355292,16260
5011_7,355296,3982.9
5011_7,355300,0
5011_7,355304,0
5011_7,355308,0
5011_7,355312,15177
5011_7,355316,14624
5011_7,355320,6874.3
5011_7,355324,0
5011_7,355328,0
5011_7,355332,0
5011_7,355336,12730
5011_7,355340,14477
5011_7,355344,9204.5
5011_7,355348,0
5011_7,355352,0
5011_7,355356,0
5011_7,355360,16358
5011_7,355364,15916
5011_7,355368,4401.5
5011_7,355372,0
5011_7,355376,0
5011_7,355380,0
5011_7,355384,4855.3
5011_7,355388,13640
5011_7,355392,6193
